# SO2 Absorption Cross section
# Source: Rufus et al. 2009 (JGR)
# Temp: 298K
# Wavelength (nm), Cross-section
3.257034794051315885e+02 -6.654300000000000231e-21
3.257029596004543350e+02 -6.753600000000000121e-21
3.257024291892286669e+02 -4.486699999999999965e-21
3.257018987797305272e+02 -8.967900000000000710e-21
3.257013789800984682e+02 -1.098600000000000017e-20
3.257008485740208812e+02 -1.916100000000000147e-21
3.257003287777409355e+02 -6.568300000000000054e-21
3.256997983750838443e+02 -6.221499999999999922e-21
3.256992679741542815e+02 1.506900000000000016e-21
3.256987481829193598e+02 -2.461000000000000122e-22
3.256982177854102929e+02 6.262900000000000286e-21
3.256976979975273707e+02 -3.525999999999999817e-22
3.256971676034386860e+02 -8.876199999999999796e-21
3.256966372110775296e+02 3.330000000000000108e-22
3.256961174282395177e+02 -3.169100000000000081e-21
3.256955870392987435e+02 -6.945299999999999840e-21
3.256950672598127312e+02 -7.343800000000000611e-21
3.256945368742922255e+02 -1.149000000000000047e-20
3.256940170981581559e+02 -3.688099999999999826e-21
3.256934867160579756e+02 3.485099999999999768e-21
3.256929563356852668e+02 3.701899999999999947e-21
3.256924365645958801e+02 1.897999999999999989e-22
3.256919061876433830e+02 -7.712999999999999904e-21
3.256913864199058821e+02 -5.038300000000000269e-21
3.256908560463736535e+02 2.023899999999999823e-21
3.256903256745687827e+02 -9.345000000000000878e-22
3.256898059118758511e+02 6.333000000000000208e-22
3.256892755434911919e+02 9.660000000000000126e-23
3.256887557841500893e+02 -8.237300000000000361e-21
3.256882254191855282e+02 -1.598399999999999976e-21
3.256876950559482680e+02 3.810300000000000037e-21
3.256871753016516777e+02 -6.170699999999999716e-21
3.256866449418345724e+02 -1.057210000000000068e-20
3.256861251908896406e+02 -1.081489999999999949e-20
3.256855948344925764e+02 -8.145199999999999422e-21
3.256850644798227563e+02 -3.714900000000000018e-21
3.256845447339222233e+02 -4.564600000000000005e-21
3.256840143826724443e+02 -9.105500000000000391e-21
3.256834946401235129e+02 -1.583059999999999908e-20
3.256829642922937182e+02 -1.338990000000000072e-20
3.256824445530962748e+02 -9.373799999999999692e-21
3.256819142086864645e+02 -1.483820000000000097e-20
3.256813838660038982e+02 -9.863900000000000242e-21
3.256808641318506830e+02 -4.895999999999999914e-21
3.256803337925879873e+02 -1.254189999999999971e-20
3.256798140617862600e+02 -6.484399999999999634e-21
3.256792837259434350e+02 8.299999999999999863e-23
3.256787533918277973e+02 -6.515299999999999709e-21
3.256782336660701276e+02 -8.237000000000000342e-22
3.256777033353743036e+02 1.102800000000000019e-21
3.256771836129681219e+02 -9.820400000000000122e-21
3.256766532856920549e+02 -5.714799999999999827e-21
3.256761229601431751e+02 -4.457699999999999634e-21
3.256756032427808805e+02 -1.497660000000000071e-20
3.256750729206517008e+02 -1.086689999999999977e-20
3.256745532066407804e+02 2.737299999999999835e-21
3.256740228879313577e+02 9.294899999999999588e-21
3.256734925709489517e+02 3.167299999999999967e-21
3.256729728619818616e+02 -4.920500000000000337e-21
3.256724425484191556e+02 -3.049999999999999784e-22
3.256719228428033261e+02 -4.252000000000000157e-22
3.256713925326602066e+02 -5.694899999999999696e-21
3.256708728303955240e+02 1.424600000000000073e-21
3.256703425236719909e+02 -4.094400000000000339e-21
3.256698122186755313e+02 -9.728999999999999603e-21
3.256692925214545653e+02 5.344700000000000101e-21
3.256687622198776353e+02 -2.801500000000000137e-21
3.256682425260077594e+02 -1.565449999999999885e-20
3.256677122278503589e+02 -1.143159999999999978e-20
3.256671819314199183e+02 -1.717520000000000068e-20
3.256666622425936453e+02 -1.376029999999999858e-20
3.256661319495826206e+02 -3.030199999999999941e-21
3.256656122641073807e+02 8.178000000000000370e-22
3.256650819745158287e+02 -6.396099999999999688e-21
3.256645516866512367e+02 -1.755020000000000109e-20
3.256640320062193723e+02 -3.726099999999999974e-21
3.256635017217741392e+02 5.468000000000000005e-22
3.256629820446933081e+02 -6.837400000000000158e-21
3.256624517636673772e+02 -1.266700000000000048e-21
3.256619214843684063e+02 -9.783400000000000037e-21
3.256614018123308369e+02 -1.296739999999999993e-20
3.256608715364511113e+02 -4.998299999999999994e-21
3.256603518677644615e+02 1.264799999999999928e-21
3.256598215953040381e+02 1.518299999999999985e-21
3.256593019299681941e+02 -1.332559999999999928e-20
3.256587716609269592e+02 -1.157639999999999992e-20
3.256582413936126272e+02 -4.969400000000000046e-21
3.256577217333199314e+02 -7.748200000000000627e-21
3.256571914694247312e+02 1.927700000000000129e-21
3.256566718124827844e+02 -1.855300000000000061e-21
3.256561415520067158e+02 -1.365330000000000008e-20
3.256556112932574933e+02 -1.029209999999999951e-20
3.256550916413585810e+02 -6.331999999999999769e-21
3.256545613860284334e+02 -6.605799999999999794e-21
3.256540417374802132e+02 -2.850899999999999878e-21
3.256535114855691404e+02 5.267600000000000111e-21
3.256529812353848001e+02 1.289900000000000012e-21
3.256524615918795007e+02 -6.172899999999999856e-21
3.256519313451141215e+02 -3.361599999999999851e-21
3.256514117049594006e+02 -4.188099999999999874e-21
3.256508814616130962e+02 -1.027259999999999940e-20
3.256503512199934676e+02 -7.875499999999999280e-21
3.256498315848814968e+02 2.715999999999999804e-22
3.256493013466807724e+02 -7.794300000000000159e-21
3.256487817149193802e+02 -1.071519999999999958e-20
3.256482514801375601e+02 3.215999999999999946e-22
3.256477318517266326e+02 -5.453300000000000203e-21
3.256472016203636599e+02 -1.141430000000000057e-20
3.256466713907274197e+02 -7.123700000000000599e-21
3.256461517673590720e+02 -5.267000000000000073e-21
3.256456215411416224e+02 -4.622500000000000284e-21
3.256451019211236826e+02 -8.274499999999999706e-21
3.256445716983249667e+02 -1.129539999999999944e-20
3.256440414772529266e+02 -1.275469999999999964e-20
3.256435218622774528e+02 -6.552800000000000202e-21
3.256429916446241464e+02 -5.187099999999999906e-21
3.256424720329989668e+02 -1.110289999999999967e-20
3.256419418187643373e+02 -9.549000000000000624e-22
3.256414116062562698e+02 -3.904699999999999993e-21
3.256408919996735563e+02 -1.112670000000000042e-20
3.256403617905840520e+02 1.806399999999999975e-21
3.256398421873515758e+02 -2.008399999999999971e-21
3.256393119816807484e+02 -9.852999999999999928e-21
3.256387817777364830e+02 -6.475599999999999830e-21
3.256382621795461887e+02 -4.553499999999999679e-21
3.256377319790204865e+02 1.614300000000000042e-21
3.256372123841803727e+02 1.207700000000000075e-21
3.256366821870732338e+02 -3.741700000000000209e-21
3.256361627016221405e+02 -4.384199999999999872e-21
3.256356325079330531e+02 -6.382799999999999975e-21
3.256351023159705278e+02 -5.258099999999999886e-21
3.256345827295222648e+02 -5.508699999999999948e-21
3.256340525409781890e+02 -8.917699999999999790e-21
3.256335329578799929e+02 -9.074900000000000711e-21
3.256330027727542529e+02 -9.787700000000000685e-21
3.256324725893550180e+02 -6.298900000000000307e-21
3.256319530112987763e+02 -3.240800000000000105e-21
3.256314228313178774e+02 -1.074769999999999975e-20
3.256309032566115320e+02 -9.611399999999999683e-21
3.256303730800490257e+02 -4.767099999999999656e-21
3.256298429052128540e+02 -1.430099999999999857e-20
3.256293233355484062e+02 -1.250100000000000051e-20
3.256287931641305136e+02 -3.475699999999999925e-21
3.256282735978159053e+02 -7.677900000000000316e-21
3.256277434298162348e+02 -4.544600000000000244e-21
3.256272132635430125e+02 -3.265400000000000157e-21
3.256266937022701313e+02 -1.238270000000000017e-20
3.256261635394150176e+02 -1.225999999999999917e-21
3.256256439814919190e+02 4.052799999999999963e-21
3.256251138220550274e+02 -1.451860000000000031e-20
3.256245942674817115e+02 -1.106179999999999970e-20
3.256240641114629284e+02 -1.083699999999999939e-21
3.256235339571704230e+02 -8.270099999999999428e-21
3.256230144076386637e+02 -1.302750000000000035e-20
3.256224842567642668e+02 -1.726800000000000053e-20
3.256219647105821764e+02 -1.133220000000000026e-20
3.256214345631257743e+02 -7.840399999999999692e-21
3.256209044173957068e+02 -6.625600000000000295e-21
3.256203848762550024e+02 -1.841799999999999959e-21
3.256198547339429297e+02 -2.241739999999999918e-20
3.256193351961518374e+02 -2.054049999999999963e-20
3.256188050572577026e+02 2.083499999999999834e-21
3.256182749200897888e+02 -3.985099999999999816e-21
3.256177553873399688e+02 -3.753000000000000078e-22
3.256172252535899929e+02 -4.455999999999999902e-22
3.256167057241897282e+02 -8.153999999999999979e-21
3.256161755938575766e+02 9.440000000000000308e-23
3.256156454652516459e+02 -5.169300000000000285e-21
3.256151259408925398e+02 -8.762500000000000499e-21
3.256145958157044333e+02 -1.528400000000000060e-21
3.256140762946947689e+02 -1.650200000000000058e-21
3.256135461729244298e+02 -6.740299999999999655e-21
3.256130266552642638e+02 -8.677299999999999621e-21
3.256124965369116921e+02 -3.982899999999999676e-21
3.256119664202852277e+02 -3.540599999999999895e-21
3.256114469076659930e+02 -4.936000000000000189e-21
3.256109167944572391e+02 -5.761399999999999767e-21
3.256103972851873891e+02 -1.715599999999999871e-21
3.256098671753963458e+02 -3.119799999999999970e-21
3.256093370673313530e+02 -1.945550000000000093e-20
3.256088175631023205e+02 -1.284070000000000056e-20
3.256082874584549813e+02 -6.923999999999999997e-22
3.256077679575752200e+02 -6.971799999999999637e-21
3.256072378563454208e+02 -8.397200000000000325e-21
3.256067077568417290e+02 -9.724599999999999325e-21
3.256061882610027283e+02 -5.420100000000000359e-21
3.256056581649165764e+02 -1.902600000000000045e-21
3.256051386724267331e+02 -6.914499999999999396e-21
3.256046085797580645e+02 -6.654300000000000231e-21
3.256040784888154462e+02 -9.987900000000000567e-21
3.256035590013661931e+02 -1.012270000000000007e-20
3.256030289138410581e+02 -2.826199999999999819e-21
3.256025094297409055e+02 6.992999999999999662e-22
3.256019793456331399e+02 -3.410900000000000338e-21
3.256014598648820879e+02 -6.676399999999999749e-21
3.256009297841917487e+02 -1.884500000000000028e-21
3.256003997052273462e+02 -7.739400000000000070e-21
3.255998802295167138e+02 -1.376029999999999858e-20
3.255993501539696240e+02 -6.932100000000000510e-21
3.255988306816079785e+02 -5.490999999999999956e-21
3.255983006094782581e+02 -2.595099999999999863e-21
3.255977705390743608e+02 -5.972999999999999993e-22
3.255972510717530781e+02 -1.003569999999999983e-20
3.255967210047664935e+02 -7.059900000000000323e-21
3.255962015407940839e+02 4.700400000000000324e-21
3.255956714772247551e+02 -6.555000000000000341e-21
3.255951414153812493e+02 -1.066319999999999930e-20
3.255946219564490320e+02 1.566300000000000014e-21
3.255940918980227252e+02 -3.848900000000000223e-21
3.255935724424393811e+02 2.053699999999999828e-21
3.255930423874301596e+02 8.227299999999999728e-21
3.255925123341468179e+02 -4.960499999999999859e-21
3.255919928836035524e+02 -5.565999999999999625e-22
3.255914628337372960e+02 3.034000000000000182e-22
3.255909433865427332e+02 -2.844099999999999824e-21
3.255904133400935052e+02 9.795999999999999330e-22
3.255898938962477018e+02 -6.879200000000000547e-21
3.255893638532155592e+02 -7.675699999999999424e-21
3.255888338119091827e+02 -6.035799999999999830e-21
3.255883143731031737e+02 -8.355600000000000701e-21
3.255877843352137688e+02 -8.322700000000000500e-21
3.255872648997564625e+02 -4.011900000000000007e-21
3.255867348652840292e+02 4.149899999999999713e-21
3.255862048325373053e+02 -6.872599999999999377e-21
3.255856854021197364e+02 -1.637269999999999992e-20
3.255851553727899272e+02 -7.710800000000000517e-21
3.255846359457209473e+02 -1.605100000000000024e-21
3.255841059198079392e+02 -4.049799999999999773e-21
3.255835758956206405e+02 -5.404500000000000124e-21
3.255830564735913413e+02 4.427400000000000349e-21
3.255825264528208436e+02 1.351499999999999961e-21
3.255820070341400196e+02 -8.390600000000000660e-21
3.255814770167862662e+02 -1.042999999999999996e-21
3.255809470011582221e+02 -1.970100000000000180e-21
3.255804275875169083e+02 -7.203000000000000728e-21
3.255798975753056084e+02 -7.066499999999999988e-21
3.255793781650127130e+02 -8.793100000000000179e-21
3.255788481562180436e+02 -1.508100000000000092e-21
3.255783181491490268e+02 7.703500000000000431e-21
3.255777987438955279e+02 2.374999999999999851e-22
3.255772687402431416e+02 -1.468060000000000003e-20
3.255767493383379474e+02 -1.094919999999999934e-20
3.255762193381021348e+02 -5.630700000000000146e-21
3.255756999395452453e+02 -6.172899999999999856e-21
3.255751699427260633e+02 4.487599999999999645e-21
3.255746399476324200e+02 1.214599999999999948e-21
3.255741205541147565e+02 -1.208339999999999965e-20
3.255735905624376301e+02 -1.231600000000000008e-20
3.255730711722681576e+02 -4.167999999999999730e-21
3.255725411840075481e+02 7.699000000000000146e-22
3.255720111974724205e+02 -9.744200000000000565e-21
3.255714918123420603e+02 -8.473799999999999907e-21
3.255709618292233927e+02 1.456600000000000030e-21
3.255704424474411667e+02 8.199999999999999881e-22
3.255699124677389023e+02 -1.347999999999999927e-21
3.255693824897620630e+02 -1.484030000000000073e-20
3.255688631130188355e+02 -1.444180000000000146e-20
3.255683331384584562e+02 -3.410900000000000338e-21
3.255678137650632493e+02 -9.131699999999999792e-21
3.255672837939191027e+02 -7.493299999999999917e-21
3.255667539304941442e+02 -6.738100000000000268e-21
3.255662345621374811e+02 -8.434399999999999670e-21
3.255657045961347649e+02 -4.069899999999999916e-21
3.255651852311260654e+02 -1.281489999999999968e-20
3.255646552685395250e+02 -1.295230000000000010e-20
3.255641359068787324e+02 -2.765600000000000122e-21
3.255636059477084814e+02 -6.702900000000000298e-21
3.255630759902635987e+02 -9.428299999999999756e-21
3.255625566336415204e+02 -7.280000000000000335e-21
3.255620266796127567e+02 -4.190300000000000013e-21
3.255615073263384716e+02 -2.089399999999999831e-21
3.255609773757258836e+02 -7.335000000000000054e-21
3.255604474268386070e+02 -5.442199999999999877e-21
3.255599280786029226e+02 -3.989599999999999724e-21
3.255593981331317082e+02 -1.139059999999999944e-20
3.255588787882438169e+02 -4.132300000000000104e-21
3.255583488461886645e+02 -5.699299999999999974e-21
3.255578189058587668e+02 -1.691999999999999957e-20
3.255572995660093056e+02 -4.252700000000000201e-21
3.255567696290954700e+02 -3.797600000000000362e-21
3.255562502925936883e+02 -1.008789999999999937e-20
3.255557203590958011e+02 1.577699999999999983e-21
3.255552010259416420e+02 -2.931600000000000096e-21
3.255546710958596464e+02 -1.911599999999999863e-21
3.255541411675029053e+02 5.470899999999999813e-21
3.255536218393870627e+02 -6.018099999999999838e-21
3.255530919144462132e+02 -5.018299999999999756e-21
3.255525725896779363e+02 -6.382799999999999975e-21
3.255520426681529216e+02 -1.812190000000000078e-20
3.255515127483531046e+02 -1.458470000000000110e-20
3.255509934286229736e+02 -1.298020000000000074e-20
3.255504635122389345e+02 -1.482760000000000106e-20
3.255499441958563125e+02 -6.040200000000000109e-21
3.255494142828880513e+02 3.245600000000000032e-21
3.255488843716449310e+02 1.447500000000000018e-21
3.255483650603003412e+02 -6.912300000000000009e-21
3.255478351524729419e+02 -7.756900000000000049e-21
3.255473158444757473e+02 -5.898600000000000175e-21
3.255467859400640691e+02 -1.122840000000000046e-20
3.255462560373774181e+02 -1.167569999999999981e-20
3.255457367344181421e+02 -3.345999999999999992e-21
3.255452068351471553e+02 -6.607999999999999934e-21
3.255446875355352176e+02 -1.344770000000000061e-20
3.255441576396798382e+02 -3.960499999999999763e-21
3.255436277455495429e+02 5.559000000000000122e-22
3.255431084509753532e+02 -3.182500000000000176e-21
3.255425785602606084e+02 -3.242999999999999868e-21
3.255420592690337003e+02 -7.407599999999999383e-21
3.255415293817344491e+02 -6.698399999999999637e-21
3.255410100938547657e+02 -4.341899999999999828e-21
3.255404802099710082e+02 -4.669199999999999854e-21
3.255399503278122211e+02 -2.120899999999999944e-21
3.255394310449701720e+02 -6.579299999999999998e-21
3.255389011662268786e+02 -5.688300000000000030e-21
3.255383818867318837e+02 -3.991799999999999863e-21
3.255378520114039702e+02 -9.286600000000000192e-21
3.255373221378009703e+02 -1.223799999999999966e-21
3.255368028633436097e+02 -9.859999999999999854e-23
3.255362729931559329e+02 -7.890799999999999872e-21
3.255357537220455697e+02 -7.068699999999999375e-21
3.255352238552732729e+02 -9.987900000000000567e-21
3.255346939902258896e+02 -8.756000000000000464e-21
3.255341747241528765e+02 -6.000399999999999847e-21
3.255336448625207595e+02 -6.793299999999999248e-21
3.255331255997948006e+02 3.920999999999999896e-22
3.255325957415778930e+02 2.764800000000000071e-21
3.255320658850858990e+02 -3.312400000000000122e-21
3.255315466273971197e+02 -9.026900000000000682e-21
3.255310167743203351e+02 -8.454100000000000541e-21
3.255304975199784394e+02 -7.139200000000000452e-21
3.255299676703168075e+02 -1.771220000000000081e-20
3.255294484193217386e+02 -1.659260000000000067e-20
3.255289185730752024e+02 -4.508899999999999865e-21
3.255283887285535229e+02 -8.884900000000000723e-21
3.255278694825955768e+02 -9.123000000000000370e-21
3.255273396414889362e+02 -2.289500000000000082e-21
3.255268203988777600e+02 -7.763499999999999715e-21
