calc_flux.py output file 
Peak number,1
Flux (Tonnes/day),228
Windspeed (m/s),10.0
Volcano Long/Lat,55.703736,-21.272972
CoM position,55.655315,-21.23115
Julian Time (GMT),SO2 Amount,Error,Longitude,Latitude,Bearing,Distance,Correction Factor,Cumulative Distance
0.4025462962962963,143.140353777,11.0714744025,55.658883333,-21.231425,4.77746096699,13.8644115631,-0.546778721743,-1449.23201136
0.4025925925925926,134.874580927,10.6771239516,55.658705,-21.231421667,4.72862628898,18.4875039971,-0.586998775527,-1460.08415357
0.40262731481481484,134.500919732,10.4182155625,55.658583333,-21.231425,4.68859160033,12.6159383389,-0.618931363387,-1467.89255348
0.402662037037037,139.53006602600001,10.488938752000001,55.658475,-21.231426667,4.69902002221,11.2299860052,-0.610706904527,-1474.75078348
0.40269675925925924,141.91441931399999,10.6089852913,55.658366667,-21.231411667,4.83211731943,11.351661031,-0.500222490393,-1480.42913963
0.40273148148148147,140.532084157,10.5775165176,55.658253333,-21.231393333,4.85202902968,11.9223901451,-0.482882981403,-1486.18625892
0.4027662037037037,140.603373025,10.6819984839,55.658151667,-21.231398333,4.6696839598,10.5520965909,-0.63367076135,-1492.87281401
0.4028009259259259,137.147691641,10.999736638599998,55.658033333,-21.231388333,4.78568166193,12.3153400738,-0.539877323722,-1499.52158685
0.40283564814814815,144.4162375,9.991738887210001,55.657893333,-21.231368333,4.83587996693,14.6800972338,-0.49696089229,-1506.81702107
0.4028703703703704,165.790630645,10.5680675651,55.65775,-21.231351667,4.81307360079,14.9712666068,-0.516620687433,-1514.55148711
0.4029050925925926,160.156751923,10.4982189949,55.657628333,-21.23134,4.79551434109,12.6770552547,-0.531574763356,-1521.29028976
0.40293981481481483,158.57316281200002,10.595342425,55.657501667,-21.231328333,4.79224794283,13.1925772772,-0.534338599142,-1528.33959302
0.40297453703703706,160.82864785799998,11.381118703,55.657368333,-21.231316667,4.78826346225,13.8805073072,-0.537702312628,-1535.8031739
0.40300925925925923,171.474660315,10.989300025899999,55.657241667,-21.231303333,4.80359909061,13.2120950271,-0.524709590531,-1542.73568687
0.40304398148148146,178.10685999700002,11.0514619946,55.657126667,-21.23129,4.81278507187,12.011332814,-0.516867708535,-1548.94395694
0.4030902777777778,190.12239362900002,11.3621374349,55.657008333,-21.231278333,4.79784449721,12.3334670318,-0.529599653272,-1555.4757568
0.403125,199.91206814,10.9872517826,55.656925,-21.231275,4.74712603931,8.6452222597,-0.571922012685,-1560.42014972
0.40315972222222224,198.18691107200002,10.5057637942,55.656853333,-21.23127,4.77293271201,7.44889824464,-0.550564507359,-1564.52124871
0.40319444444444447,203.22790642,11.057869323199998,55.656763333,-21.231263333,4.77666350123,9.35770593463,-0.547446247674,-1569.64408971
0.4032291666666667,200.77374183599997,11.2235737707,55.656676667,-21.231255,4.79573692753,9.03039681662,-0.531386216945,-1574.44271811
0.40326388888888887,207.346185114,11.5876199843,55.656591667,-21.231246667,4.79736277936,8.85864932728,-0.530008207881,-1579.13787497
0.4032986111111111,211.664617299,10.6753396995,55.656523333,-21.231241667,4.7758780195,7.10445216219,-0.548103401919,-1583.03184937
0.4033333333333333,203.23452281,11.619729231300001,55.656446667,-21.231238333,4.75015541084,7.95490053852,-0.569434374503,-1587.56164318
