type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-01-14 15:43:39	12.023733333	-86.206848333	300.5	18.4	241.7	9	1.2	
T	2018-01-14 15:43:40	12.023711667	-86.206888333	300.3	17.0	240.6	9	1.2	
T	2018-01-14 15:43:41	12.023690000	-86.206926667	300.1	17.1	239.9	9	1.2	
T	2018-01-14 15:43:42	12.023668333	-86.206965000	299.9	17.1	239.2	9	1.2	
T	2018-01-14 15:43:43	12.023646667	-86.207001667	299.7	16.6	238.6	9	1.2	
T	2018-01-14 15:43:44	12.023625000	-86.207038333	299.6	16.9	239.1	9	1.2	
T	2018-01-14 15:43:45	12.023603333	-86.207080000	299.7	19.0	239.1	9	1.2	
T	2018-01-14 15:43:46	12.023578333	-86.207123333	299.9	20.7	239.8	9	1.2	
T	2018-01-14 15:43:47	12.023553333	-86.207171667	299.9	22.1	240.4	9	1.2	
T	2018-01-14 15:43:48	12.023525000	-86.207220000	299.9	22.0	240.5	9	1.2	
T	2018-01-14 15:43:49	12.023498333	-86.207268333	299.7	20.7	240.6	9	1.2	
T	2018-01-14 15:43:50	12.023473333	-86.207311667	299.5	19.3	240.0	9	1.2	
T	2018-01-14 15:43:51	12.023451667	-86.207348333	299.3	14.3	240.1	9	1.2	
T	2018-01-14 15:43:52	12.023436667	-86.207371667	299.2	8.2	238.5	9	1.2	
T	2018-01-14 15:43:53	12.023428333	-86.207383333	299.0	5.1	237.9	9	1.2	
T	2018-01-14 15:43:54	12.023421667	-86.207395000	298.9	5.7	237.0	9	1.2	
T	2018-01-14 15:43:55	12.023413333	-86.207408333	298.7	7.9	237.3	9	1.2	
T	2018-01-14 15:43:56	12.023400000	-86.207428333	298.6	10.6	237.6	9	1.2	
T	2018-01-14 15:43:57	12.023385000	-86.207451667	298.5	11.8	238.5	9	1.2	
T	2018-01-14 15:43:58	12.023368333	-86.207478333	298.4	12.4	239.8	9	1.2	
T	2018-01-14 15:43:59	12.023351667	-86.207510000	298.2	14.8	240.4	9	1.2	
T	2018-01-14 15:44:00	12.023333333	-86.207545000	298.1	17.2	241.7	9	1.2	
T	2018-01-14 15:44:01	12.023311667	-86.207586667	297.9	18.4	242.2	9	1.2	
T	2018-01-14 15:44:02	12.023290000	-86.207628333	297.9	19.4	241.5	9	1.2	
T	2018-01-14 15:44:03	12.023266667	-86.207673333	297.8	19.5	240.8	9	1.2	
T	2018-01-14 15:44:04	12.023243333	-86.207715000	297.7	18.3	240.8	9	1.2	
T	2018-01-14 15:44:05	12.023221667	-86.207755000	297.6	17.5	239.0	9	1.2	
T	2018-01-14 15:44:06	12.023200000	-86.207793333	297.5	17.2	237.7	9	1.2	
T	2018-01-14 15:44:07	12.023178333	-86.207828333	297.4	15.6	238.2	9	1.2	
T	2018-01-14 15:44:08	12.023160000	-86.207856667	297.5	10.6	237.8	9	1.2	
T	2018-01-14 15:44:09	12.023148333	-86.207878333	297.6	9.8	239.6	9	1.2	
T	2018-01-14 15:44:10	12.023136667	-86.207896667	297.7	8.3	239.6	9	1.2	
T	2018-01-14 15:44:11	12.023126667	-86.207915000	297.8	8.3	239.2	9	1.2	
T	2018-01-14 15:44:12	12.023116667	-86.207933333	297.8	9.0	238.8	9	1.2	
T	2018-01-14 15:44:13	12.023103333	-86.207955000	297.7	10.8	238.6	9	1.2	
T	2018-01-14 15:44:14	12.023088333	-86.207981667	297.7	13.7	239.8	9	1.2	
T	2018-01-14 15:44:15	12.023066667	-86.208016667	297.6	17.6	239.6	9	1.2	
T	2018-01-14 15:44:16	12.023041667	-86.208061667	297.4	21.5	239.7	9	1.2	
T	2018-01-14 15:44:17	12.023015000	-86.208113333	297.5	23.5	240.6	9	1.2	
T	2018-01-14 15:44:18	12.022985000	-86.208168333	297.4	24.1	241.1	9	1.2	
T	2018-01-14 15:44:19	12.022956667	-86.208223333	297.4	24.0	241.0	9	1.2	
T	2018-01-14 15:44:20	12.022928333	-86.208276667	297.3	22.7	240.5	9	1.2	
T	2018-01-14 15:44:21	12.022900000	-86.208326667	297.2	22.4	240.4	9	1.2	
T	2018-01-14 15:44:22	12.022871667	-86.208378333	297.1	22.8	240.3	9	1.2	
T	2018-01-14 15:44:23	12.022843333	-86.208430000	297.1	22.8	240.0	9	1.2	
T	2018-01-14 15:44:24	12.022816667	-86.208480000	297.1	22.6	240.6	9	1.2	
T	2018-01-14 15:44:25	12.022788333	-86.208530000	297.0	22.2	240.6	9	1.2	
T	2018-01-14 15:44:26	12.022761667	-86.208581667	297.0	22.7	240.8	9	1.2	
T	2018-01-14 15:44:27	12.022733333	-86.208633333	297.0	23.6	240.9	9	1.2	
T	2018-01-14 15:44:28	12.022705000	-86.208686667	296.9	24.0	241.1	9	1.2	
T	2018-01-14 15:44:29	12.022675000	-86.208741667	296.9	24.4	241.5	9	1.2	
T	2018-01-14 15:44:30	12.022645000	-86.208796667	296.9	24.8	241.1	9	1.2	
T	2018-01-14 15:44:31	12.022616667	-86.208853333	296.7	25.0	241.8	9	1.2	
T	2018-01-14 15:44:32	12.022585000	-86.208910000	296.5	24.7	241.1	9	1.2	
T	2018-01-14 15:44:33	12.022555000	-86.208966667	296.3	25.1	241.0	9	1.2	
T	2018-01-14 15:44:34	12.022525000	-86.209023333	296.2	25.5	240.8	9	1.2	
T	2018-01-14 15:44:35	12.022493333	-86.209081667	296.2	25.9	240.9	9	1.2	
T	2018-01-14 15:44:36	12.022461667	-86.209140000	296.1	26.2	240.2	9	1.2	
T	2018-01-14 15:44:37	12.022430000	-86.209196667	296.0	25.5	240.3	9	1.2	
T	2018-01-14 15:44:38	12.022400000	-86.209251667	296.0	23.9	240.2	9	1.2	
T	2018-01-14 15:44:39	12.022371667	-86.209303333	296.0	22.7	239.9	9	1.2	
T	2018-01-14 15:44:40	12.022345000	-86.209353333	296.0	21.5	240.0	9	1.2	
T	2018-01-14 15:44:41	12.022318333	-86.209400000	295.8	20.1	240.4	9	1.2	
T	2018-01-14 15:44:42	12.022298333	-86.209438333	295.7	15.0	240.2	9	1.2	
T	2018-01-14 15:44:43	12.022283333	-86.209465000	295.6	9.9	239.6	9	1.2	
T	2018-01-14 15:44:44	12.022273333	-86.209483333	295.6	6.9	239.4	9	1.2	
T	2018-01-14 15:44:45	12.022265000	-86.209495000	295.5	5.7	239.2	9	1.2	
T	2018-01-14 15:44:46	12.022260000	-86.209508333	295.5	5.6	239.8	9	1.2	
T	2018-01-14 15:44:47	12.022253333	-86.209520000	295.5	6.8	239.9	9	1.2	
T	2018-01-14 15:44:48	12.022243333	-86.209536667	295.6	8.5	239.7	9	1.2	
T	2018-01-14 15:44:49	12.022233333	-86.209556667	295.7	8.7	239.4	9	1.2	
T	2018-01-14 15:44:50	12.022223333	-86.209575000	295.7	8.5	239.9	9	1.2	
T	2018-01-14 15:44:51	12.022211667	-86.209593333	295.8	9.4	239.6	9	1.2	
T	2018-01-14 15:44:52	12.022200000	-86.209616667	295.8	11.0	239.8	9	1.2	
T	2018-01-14 15:44:53	12.022183333	-86.209643333	295.9	13.7	240.2	9	1.2	
T	2018-01-14 15:44:54	12.022166667	-86.209673333	295.9	13.9	240.0	9	1.2	
T	2018-01-14 15:44:55	12.022148333	-86.209705000	295.9	14.2	239.8	9	1.2	
T	2018-01-14 15:44:56	12.022130000	-86.209736667	295.9	15.2	238.5	9	1.2	
T	2018-01-14 15:44:57	12.022108333	-86.209771667	295.9	16.4	238.8	9	1.2	
T	2018-01-14 15:44:58	12.022086667	-86.209808333	295.9	17.0	239.8	9	1.2	
T	2018-01-14 15:44:59	12.022065000	-86.209846667	295.9	17.2	238.9	9	1.2	
T	2018-01-14 15:45:00	12.022043333	-86.209883333	295.9	16.4	238.5	9	1.2	
T	2018-01-14 15:45:01	12.022021667	-86.209915000	295.7	14.0	236.8	9	1.2	
T	2018-01-14 15:45:02	12.022006667	-86.209943333	295.6	11.7	240.8	9	1.2	
T	2018-01-14 15:45:03	12.021991667	-86.209968333	295.4	10.9	239.5	9	1.2	
T	2018-01-14 15:45:04	12.021976667	-86.209993333	295.2	11.4	239.0	9	1.2	
T	2018-01-14 15:45:05	12.021961667	-86.210020000	295.0	13.4	239.4	9	1.2	
T	2018-01-14 15:45:06	12.021945000	-86.210050000	294.8	12.8	238.8	9	1.2	
T	2018-01-14 15:45:07	12.021926667	-86.210080000	294.7	14.8	238.9	9	1.2	
T	2018-01-14 15:45:08	12.021906667	-86.210116667	294.7	17.6	239.1	9	1.2	
T	2018-01-14 15:45:09	12.021883333	-86.210155000	294.6	17.2	239.6	9	1.2	
T	2018-01-14 15:45:10	12.021861667	-86.210195000	294.6	18.0	238.7	9	1.2	
T	2018-01-14 15:45:11	12.021843333	-86.210225000	294.6	10.2	238.7	9	1.2	
T	2018-01-14 15:45:12	12.021833333	-86.210243333	294.6	6.3	238.1	9	1.2	
T	2018-01-14 15:45:13	12.021826667	-86.210256667	294.7	7.0	238.5	9	1.2	
T	2018-01-14 15:45:14	12.021816667	-86.210273333	294.6	8.4	240.4	9	1.2	
T	2018-01-14 15:45:15	12.021806667	-86.210295000	294.6	10.3	240.1	9	1.2	
T	2018-01-14 15:45:16	12.021791667	-86.210320000	294.7	13.0	239.9	9	1.2	
T	2018-01-14 15:45:17	12.021773333	-86.210355000	294.9	16.5	240.6	9	1.2	
T	2018-01-14 15:45:18	12.021751667	-86.210395000	295.1	19.5	240.9	9	1.2	
T	2018-01-14 15:45:19	12.021726667	-86.210441667	295.2	21.4	240.3	9	1.2	
T	2018-01-14 15:45:20	12.021700000	-86.210491667	295.3	22.6	239.8	9	1.2	
T	2018-01-14 15:45:21	12.021670000	-86.210545000	295.4	24.5	240.2	9	1.2	
T	2018-01-14 15:45:22	12.021638333	-86.210601667	295.4	26.0	240.0	9	1.2	
T	2018-01-14 15:45:23	12.021606667	-86.210661667	295.2	27.1	239.8	9	1.2	
T	2018-01-14 15:45:24	12.021571667	-86.210725000	295.2	27.8	240.8	9	1.2	
T	2018-01-14 15:45:25	12.021540000	-86.210788333	295.1	27.6	241.1	9	1.2	
T	2018-01-14 15:45:26	12.021505000	-86.210853333	295.1	29.2	240.9	9	1.2	
T	2018-01-14 15:45:27	12.021468333	-86.210921667	295.0	31.4	240.1	9	1.2	
T	2018-01-14 15:45:28	12.021426667	-86.210993333	295.1	33.3	239.7	9	1.2	
T	2018-01-14 15:45:29	12.021383333	-86.211071667	295.1	35.2	240.1	9	1.2	
T	2018-01-14 15:45:30	12.021338333	-86.211153333	295.2	36.8	240.3	9	1.2	
T	2018-01-14 15:45:31	12.021291667	-86.211236667	295.2	38.0	240.1	9	1.2	
T	2018-01-14 15:45:32	12.021243333	-86.211323333	295.2	38.8	239.7	9	1.2	
T	2018-01-14 15:45:33	12.021195000	-86.211410000	295.2	39.0	239.7	9	1.2	
T	2018-01-14 15:45:34	12.021146667	-86.211498333	295.2	38.9	239.9	9	1.2	
T	2018-01-14 15:45:35	12.021096667	-86.211585000	295.2	38.8	239.8	9	1.2	
T	2018-01-14 15:45:36	12.021048333	-86.211670000	295.2	38.6	239.2	9	1.2	
T	2018-01-14 15:45:37	12.020996667	-86.211756667	295.2	38.5	238.1	9	1.2	
T	2018-01-14 15:45:38	12.020945000	-86.211840000	295.1	38.6	236.1	9	1.2	
T	2018-01-14 15:45:39	12.020890000	-86.211921667	295.0	38.6	234.3	9	1.2	
T	2018-01-14 15:45:40	12.020831667	-86.212000000	294.9	38.4	232.8	9	1.2	
T	2018-01-14 15:45:41	12.020771667	-86.212078333	294.8	38.1	231.0	9	1.2	
T	2018-01-14 15:45:42	12.020710000	-86.212151667	294.6	37.9	229.1	9	1.2	
T	2018-01-14 15:45:43	12.020646667	-86.212223333	294.4	37.8	227.4	9	1.2	
T	2018-01-14 15:45:44	12.020581667	-86.212295000	294.1	37.5	226.4	9	1.2	
T	2018-01-14 15:45:45	12.020516667	-86.212361667	293.8	36.5	225.4	9	1.2	
T	2018-01-14 15:45:46	12.020455000	-86.212423333	293.6	32.6	224.3	9	1.2	
T	2018-01-14 15:45:47	12.020400000	-86.212476667	293.3	27.5	223.2	9	1.2	
T	2018-01-14 15:45:48	12.020355000	-86.212520000	293.2	22.5	222.0	9	1.2	
T	2018-01-14 15:45:49	12.020321667	-86.212550000	293.3	14.7	221.0	9	1.2	
T	2018-01-14 15:45:50	12.020300000	-86.212568333	293.3	10.1	220.9	9	1.2	
T	2018-01-14 15:45:51	12.020280000	-86.212585000	293.4	11.8	219.7	9	1.2	
T	2018-01-14 15:45:52	12.020253333	-86.212606667	293.3	16.3	218.2	9	1.2	
T	2018-01-14 15:45:53	12.020216667	-86.212635000	293.2	21.0	217.9	9	1.2	
T	2018-01-14 15:45:54	12.020170000	-86.212670000	293.0	25.1	215.4	9	1.2	
T	2018-01-14 15:45:55	12.020115000	-86.212708333	292.8	27.8	213.6	9	1.2	
T	2018-01-14 15:45:56	12.020053333	-86.212748333	292.5	29.2	212.5	9	1.2	
T	2018-01-14 15:45:57	12.019991667	-86.212788333	292.1	29.9	212.2	9	1.2	
T	2018-01-14 15:45:58	12.019926667	-86.212830000	291.9	30.2	211.9	9	1.2	
T	2018-01-14 15:45:59	12.019863333	-86.212870000	291.8	29.7	211.2	9	1.2	
T	2018-01-14 15:46:00	12.019800000	-86.212908333	291.4	29.0	210.0	9	1.2	
T	2018-01-14 15:46:01	12.019738333	-86.212943333	291.2	27.5	210.2	9	1.2	
T	2018-01-14 15:46:02	12.019683333	-86.212976667	291.0	24.9	209.6	9	1.2	
T	2018-01-14 15:46:03	12.019633333	-86.213005000	290.9	20.5	208.3	9	1.2	
T	2018-01-14 15:46:04	12.019595000	-86.213026667	290.9	15.4	207.0	9	1.2	
T	2018-01-14 15:46:05	12.019565000	-86.213041667	290.8	11.6	206.1	9	1.2	
T	2018-01-14 15:46:06	12.019538333	-86.213055000	290.8	13.3	205.7	9	1.2	
T	2018-01-14 15:46:07	12.019503333	-86.213070000	290.7	17.7	204.2	9	1.2	
T	2018-01-14 15:46:08	12.019456667	-86.213091667	290.6	23.2	203.8	9	1.2	
T	2018-01-14 15:46:09	12.019398333	-86.213118333	290.6	28.3	204.3	9	1.2	
T	2018-01-14 15:46:10	12.019330000	-86.213150000	290.7	30.7	203.9	9	1.2	
T	2018-01-14 15:46:11	12.019260000	-86.213183333	290.7	31.0	204.2	9	1.2	
T	2018-01-14 15:46:12	12.019188333	-86.213215000	290.6	30.4	203.5	9	1.2	
T	2018-01-14 15:46:13	12.019120000	-86.213245000	290.6	29.9	203.5	9	1.2	
T	2018-01-14 15:46:14	12.019051667	-86.213276667	290.6	29.7	203.7	9	1.2	
T	2018-01-14 15:46:15	12.018981667	-86.213308333	290.7	30.6	203.6	9	1.2	
T	2018-01-14 15:46:16	12.018910000	-86.213340000	290.8	31.6	203.6	9	1.2	
T	2018-01-14 15:46:17	12.018836667	-86.213371667	290.8	32.2	203.7	9	1.2	
T	2018-01-14 15:46:18	12.018761667	-86.213406667	291.0	32.6	204.1	9	1.2	
T	2018-01-14 15:46:19	12.018686667	-86.213440000	291.4	32.7	204.4	9	1.2	
T	2018-01-14 15:46:20	12.018611667	-86.213475000	291.6	32.8	204.0	9	1.2	
T	2018-01-14 15:46:21	12.018536667	-86.213508333	291.9	32.7	203.4	9	1.2	
T	2018-01-14 15:46:22	12.018461667	-86.213543333	292.4	33.2	202.9	9	1.2	
T	2018-01-14 15:46:23	12.018386667	-86.213578333	293.0	33.8	203.3	9	1.2	
T	2018-01-14 15:46:24	12.018308333	-86.213613333	293.6	33.9	203.8	9	1.2	
T	2018-01-14 15:46:25	12.018233333	-86.213648333	294.2	33.5	203.5	9	1.2	
T	2018-01-14 15:46:26	12.018156667	-86.213683333	294.9	33.2	203.4	9	1.2	
T	2018-01-14 15:46:27	12.018080000	-86.213716667	295.5	33.2	202.7	9	1.2	
T	2018-01-14 15:46:28	12.018005000	-86.213750000	296.3	32.8	202.7	9	1.2	
T	2018-01-14 15:46:29	12.017930000	-86.213781667	296.9	31.7	203.4	9	1.2	
T	2018-01-14 15:46:30	12.017860000	-86.213813333	297.5	29.8	204.0	9	1.2	
T	2018-01-14 15:46:31	12.017795000	-86.213845000	298.2	28.4	204.2	9	1.2	
T	2018-01-14 15:46:32	12.017731667	-86.213875000	298.7	28.4	203.9	9	1.2	
T	2018-01-14 15:46:33	12.017665000	-86.213905000	299.1	29.0	203.6	9	1.2	
T	2018-01-14 15:46:34	12.017598333	-86.213935000	299.7	29.5	203.6	9	1.2	
T	2018-01-14 15:46:35	12.017531667	-86.213965000	300.3	29.5	203.5	9	1.2	
T	2018-01-14 15:46:36	12.017465000	-86.213996667	300.8	29.3	203.8	9	1.2	
T	2018-01-14 15:46:37	12.017398333	-86.214026667	301.4	29.4	203.6	9	1.2	
T	2018-01-14 15:46:38	12.017331667	-86.214056667	301.8	29.4	203.2	9	1.2	
T	2018-01-14 15:46:39	12.017263333	-86.214085000	302.2	29.2	203.4	9	1.2	
T	2018-01-14 15:46:40	12.017196667	-86.214115000	302.8	29.2	203.2	9	1.2	
T	2018-01-14 15:46:41	12.017130000	-86.214145000	303.3	29.5	203.2	9	1.2	
T	2018-01-14 15:46:42	12.017061667	-86.214175000	303.8	29.9	203.1	9	1.2	
T	2018-01-14 15:46:43	12.016993333	-86.214206667	304.2	30.3	202.9	9	1.2	
T	2018-01-14 15:46:44	12.016921667	-86.214236667	304.7	30.8	203.1	9	1.2	
T	2018-01-14 15:46:45	12.016851667	-86.214268333	305.0	31.1	203.3	9	1.2	
T	2018-01-14 15:46:46	12.016780000	-86.214300000	305.4	31.6	202.9	9	1.2	
T	2018-01-14 15:46:47	12.016706667	-86.214331667	305.8	31.6	202.0	9	1.2	
T	2018-01-14 15:46:48	12.016633333	-86.214360000	306.1	32.0	200.3	9	1.2	
T	2018-01-14 15:46:49	12.016558333	-86.214388333	306.7	32.6	199.1	9	1.2	
T	2018-01-14 15:46:50	12.016478333	-86.214415000	307.1	33.9	197.5	9	1.2	
T	2018-01-14 15:46:51	12.016395000	-86.214440000	307.6	35.3	195.7	9	1.2	
T	2018-01-14 15:46:52	12.016310000	-86.214461667	308.0	35.0	193.7	9	1.2	
T	2018-01-14 15:46:53	12.016223333	-86.214483333	308.4	35.8	193.2	9	1.2	
T	2018-01-14 15:46:54	12.016131667	-86.214503333	308.8	38.1	192.1	9	1.2	
T	2018-01-14 15:46:55	12.016036667	-86.214523333	309.1	39.9	191.9	9	1.2	
T	2018-01-14 15:46:56	12.015938333	-86.214543333	309.5	39.6	190.8	9	1.2	
T	2018-01-14 15:46:57	12.015841667	-86.214561667	309.9	38.6	189.8	9	1.2	
T	2018-01-14 15:46:58	12.015748333	-86.214578333	310.2	36.9	189.7	9	1.2	
T	2018-01-14 15:46:59	12.015656667	-86.214591667	310.6	37.3	188.5	9	1.2	
T	2018-01-14 15:47:00	12.015565000	-86.214606667	311.1	37.7	188.7	9	1.2	
T	2018-01-14 15:47:01	12.015471667	-86.214620000	311.5	37.4	188.4	9	1.2	
T	2018-01-14 15:47:02	12.015378333	-86.214635000	311.6	37.8	188.8	9	1.2	
T	2018-01-14 15:47:03	12.015283333	-86.214650000	311.9	38.1	188.5	9	1.2	
T	2018-01-14 15:47:04	12.015188333	-86.214663333	312.2	38.2	188.4	9	1.2	
T	2018-01-14 15:47:05	12.015093333	-86.214678333	312.4	37.8	188.3	9	1.2	
T	2018-01-14 15:47:06	12.014998333	-86.214691667	312.6	37.9	188.8	9	1.2	
T	2018-01-14 15:47:07	12.014905000	-86.214706667	312.9	38.2	189.3	9	1.2	
T	2018-01-14 15:47:08	12.014808333	-86.214723333	313.2	38.8	189.1	9	1.2	
T	2018-01-14 15:47:09	12.014711667	-86.214738333	313.6	39.3	189.5	9	1.2	
T	2018-01-14 15:47:10	12.014615000	-86.214753333	314.0	38.9	187.6	9	1.2	
T	2018-01-14 15:47:11	12.014523333	-86.214770000	314.0	37.1	190.6	9	1.2	
T	2018-01-14 15:47:12	12.014431667	-86.214786667	314.1	38.1	189.2	9	1.2	
T	2018-01-14 15:47:13	12.014338333	-86.214805000	314.2	38.3	189.4	9	1.2	
T	2018-01-14 15:47:14	12.014243333	-86.214821667	314.2	39.5	188.7	9	1.2	
T	2018-01-14 15:47:15	12.014146667	-86.214838333	314.4	39.2	189.1	9	1.2	
T	2018-01-14 15:47:16	12.014050000	-86.214855000	314.5	39.1	188.9	9	1.2	
T	2018-01-14 15:47:17	12.013953333	-86.214870000	314.9	39.4	188.9	9	1.2	
T	2018-01-14 15:47:18	12.013855000	-86.214888333	315.3	39.8	189.4	9	1.2	
T	2018-01-14 15:47:19	12.013755000	-86.214905000	315.7	39.5	189.3	9	1.2	
T	2018-01-14 15:47:20	12.013655000	-86.214920000	316.0	39.9	188.4	9	1.2	
T	2018-01-14 15:47:21	12.013555000	-86.214935000	316.2	39.0	188.6	9	1.2	
T	2018-01-14 15:47:22	12.013460000	-86.214950000	316.6	38.3	188.7	9	1.2	
T	2018-01-14 15:47:23	12.013363333	-86.214965000	316.9	38.6	188.5	9	1.2	
T	2018-01-14 15:47:24	12.013266667	-86.214980000	317.4	39.0	188.3	9	1.2	
T	2018-01-14 15:47:25	12.013168333	-86.214995000	317.7	38.8	188.5	9	1.2	
T	2018-01-14 15:47:26	12.013075000	-86.215010000	318.1	38.2	189.0	9	1.2	
T	2018-01-14 15:47:27	12.012978333	-86.215025000	318.5	38.2	189.2	9	1.2	
T	2018-01-14 15:47:28	12.012885000	-86.215041667	318.9	38.1	189.3	9	1.2	
T	2018-01-14 15:47:29	12.012790000	-86.215058333	319.3	37.8	189.0	9	1.2	
T	2018-01-14 15:47:30	12.012696667	-86.215071667	319.8	37.5	188.5	9	1.2	
T	2018-01-14 15:47:31	12.012603333	-86.215086667	320.2	37.6	188.7	9	1.2	
T	2018-01-14 15:47:32	12.012510000	-86.215101667	320.4	38.0	188.8	9	1.2	
T	2018-01-14 15:47:33	12.012415000	-86.215118333	320.7	38.3	189.1	9	1.2	
T	2018-01-14 15:47:34	12.012320000	-86.215133333	321.1	38.2	188.4	9	1.2	
T	2018-01-14 15:47:35	12.012225000	-86.215148333	321.5	38.5	187.9	9	1.2	
T	2018-01-14 15:47:36	12.012128333	-86.215161667	321.8	38.6	188.7	9	1.2	
T	2018-01-14 15:47:37	12.012035000	-86.215176667	322.4	37.7	188.9	9	1.2	
T	2018-01-14 15:47:38	12.011943333	-86.215191667	323.0	36.8	188.4	9	1.2	
T	2018-01-14 15:47:39	12.011851667	-86.215206667	323.4	36.9	189.0	9	1.2	
T	2018-01-14 15:47:40	12.011760000	-86.215221667	323.9	37.0	189.0	9	1.2	
T	2018-01-14 15:47:41	12.011668333	-86.215235000	324.2	36.2	189.4	9	1.2	
T	2018-01-14 15:47:42	12.011580000	-86.215251667	324.5	35.5	189.0	9	1.2	
T	2018-01-14 15:47:43	12.011493333	-86.215266667	324.8	35.5	189.0	9	1.2	
T	2018-01-14 15:47:44	12.011405000	-86.215281667	325.1	35.8	188.8	9	1.2	
T	2018-01-14 15:47:45	12.011318333	-86.215296667	325.7	35.9	188.3	9	1.2	
T	2018-01-14 15:47:46	12.011231667	-86.215310000	326.1	35.7	188.9	9	1.2	
T	2018-01-14 15:47:47	12.011141667	-86.215325000	326.2	36.0	188.7	9	1.2	
T	2018-01-14 15:47:48	12.011053333	-86.215338333	326.5	36.3	188.6	9	1.2	
T	2018-01-14 15:47:49	12.010966667	-86.215353333	326.9	35.8	188.4	9	1.2	
T	2018-01-14 15:47:50	12.010880000	-86.215366667	327.4	35.0	188.8	9	1.2	
T	2018-01-14 15:47:51	12.010795000	-86.215381667	328.0	35.2	188.8	9	1.2	
T	2018-01-14 15:47:52	12.010708333	-86.215395000	328.6	35.5	189.1	9	1.2	
T	2018-01-14 15:47:53	12.010620000	-86.215410000	329.1	35.9	189.4	9	1.2	
T	2018-01-14 15:47:54	12.010531667	-86.215425000	329.6	35.9	189.2	9	1.2	
T	2018-01-14 15:47:55	12.010443333	-86.215440000	330.0	36.1	188.2	9	1.2	
T	2018-01-14 15:47:56	12.010355000	-86.215453333	330.6	36.1	188.1	9	1.2	
T	2018-01-14 15:47:57	12.010266667	-86.215466667	331.1	36.2	188.8	9	1.2	
T	2018-01-14 15:47:58	12.010176667	-86.215481667	331.6	36.4	189.5	9	1.2	
T	2018-01-14 15:47:59	12.010088333	-86.215498333	332.1	36.8	190.1	9	1.2	
T	2018-01-14 15:48:00	12.009998333	-86.215516667	332.6	36.5	190.6	9	1.2	
T	2018-01-14 15:48:01	12.009910000	-86.215533333	333.0	35.5	190.9	9	1.2	
T	2018-01-14 15:48:02	12.009825000	-86.215551667	333.3	35.1	190.7	9	1.2	
T	2018-01-14 15:48:03	12.009738333	-86.215568333	333.7	35.2	190.1	9	1.2	
T	2018-01-14 15:48:04	12.009653333	-86.215583333	334.2	34.0	189.4	9	1.2	
T	2018-01-14 15:48:05	12.009571667	-86.215598333	334.7	33.2	189.6	9	1.2	
T	2018-01-14 15:48:06	12.009490000	-86.215615000	335.1	33.6	190.0	9	1.2	
T	2018-01-14 15:48:07	12.009406667	-86.215630000	335.3	34.2	190.7	9	1.2	
T	2018-01-14 15:48:08	12.009321667	-86.215648333	335.3	35.1	190.5	9	1.2	
T	2018-01-14 15:48:09	12.009235000	-86.215665000	335.4	34.9	191.0	9	1.2	
T	2018-01-14 15:48:10	12.009150000	-86.215683333	335.5	33.6	191.1	9	1.2	
T	2018-01-14 15:48:11	12.009071667	-86.215700000	335.7	31.3	190.5	9	1.2	
T	2018-01-14 15:48:12	12.009003333	-86.215715000	336.0	26.4	190.3	9	1.2	
T	2018-01-14 15:48:13	12.008945000	-86.215725000	336.4	20.9	189.6	9	1.2	
T	2018-01-14 15:48:14	12.008900000	-86.215733333	336.6	17.1	188.7	9	1.2	
T	2018-01-14 15:48:15	12.008863333	-86.215740000	336.5	13.5	188.2	9	1.2	
T	2018-01-14 15:48:16	12.008833333	-86.215743333	336.4	11.6	184.8	9	1.2	
T	2018-01-14 15:48:17	12.008806667	-86.215746667	336.3	10.7	184.8	9	1.2	
T	2018-01-14 15:48:18	12.008783333	-86.215748333	336.1	8.9	184.3	9	1.2	
T	2018-01-14 15:48:19	12.008761667	-86.215750000	336.1	9.1	185.7	9	1.2	
T	2018-01-14 15:48:20	12.008738333	-86.215751667	336.1	10.8	182.2	10	1.0	
T	2018-01-14 15:48:21	12.008715000	-86.215753333	336.4	9.6	177.9	10	1.0	
T	2018-01-14 15:48:22	12.008693333	-86.215753333	336.7	9.4	178.7	10	1.0	
T	2018-01-14 15:48:23	12.008668333	-86.215756667	337.1	12.9	189.2	10	1.0	
T	2018-01-14 15:48:24	12.008635000	-86.215766667	337.4	16.0	197.2	10	1.0	
T	2018-01-14 15:48:25	12.008593333	-86.215780000	337.7	19.1	196.3	10	1.0	
T	2018-01-14 15:48:26	12.008538333	-86.215793333	337.5	24.5	192.2	10	1.0	
T	2018-01-14 15:48:27	12.008470000	-86.215808333	337.7	30.6	190.7	10	1.0	
T	2018-01-14 15:48:28	12.008388333	-86.215823333	337.9	34.2	190.0	10	1.0	
T	2018-01-14 15:48:29	12.008303333	-86.215838333	338.2	33.7	189.8	10	1.0	
T	2018-01-14 15:48:30	12.008216667	-86.215853333	338.7	35.2	189.7	10	1.0	
T	2018-01-14 15:48:31	12.008126667	-86.215870000	339.0	37.1	190.0	10	1.0	
T	2018-01-14 15:48:32	12.008028333	-86.215886667	339.2	39.7	189.7	10	1.0	
T	2018-01-14 15:48:33	12.007926667	-86.215905000	339.4	42.1	189.6	10	1.0	
T	2018-01-14 15:48:34	12.007818333	-86.215923333	339.7	43.9	189.6	10	1.0	
T	2018-01-14 15:48:35	12.007708333	-86.215941667	340.1	43.6	189.3	10	1.0	
