File,Number,Date,Time,so2 (ppm.m),so2 error,a,a_e,b,b_e,c,c_e,d,d_e,shift,shift_e,stretch,stretch_e,ring,ring_e,so2,so2_e,no2,no2_e,o3,o3_e,Fit window: 306.0 - 318.0 nm,ILS width: 0.5ILS Gauss Weight: 0.8
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00057.Master.Scope,57,04-30-2018,09:26:12,8.300976364,10.20540646,-4.79E-16,1.52E-16,4.48E-13,1.42E-13,-1.40E-10,4.45E-11,1.46E-08,4.64E-09,-0.009456647,0.01023266,-0.036160875,0.016488894,4.155437535,0.321040351,2.04E+16,2.51E+16,-5.13E+17,1.58E+17,9.45E+18,4.35E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00058.Master.Scope,58,04-30-2018,09:26:16,12.87924095,9.716288058,-5.22E-16,1.74E-16,4.90E-13,1.63E-13,-1.53E-10,5.11E-11,1.59E-08,5.32E-09,-0.006600085,0.009607197,-0.040490865,0.015451194,3.515723894,0.304568975,3.17E+16,2.39E+16,-4.35E+17,1.49E+17,9.01E+18,4.12E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00059.Master.Scope,59,04-30-2018,09:26:19,11.2980066,9.470751912,-6.31E-16,1.69E-16,5.92E-13,1.58E-13,-1.85E-10,4.95E-11,1.93E-08,5.16E-09,-0.012591107,0.009437537,-0.029986306,0.015187459,3.711156107,0.296688966,2.78E+16,2.33E+16,-4.57E+17,1.46E+17,9.27E+18,4.01E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00060.Master.Scope,60,04-30-2018,09:26:22,6.091915862,9.771532605,-6.04E-16,1.92E-16,5.67E-13,1.80E-13,-1.77E-10,5.63E-11,1.85E-08,5.87E-09,-0.012351794,0.009654664,-0.027758576,0.01553811,3.454543596,0.306229373,1.50E+16,2.41E+16,-3.46E+17,1.50E+17,9.35E+18,4.12E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00061.Master.Scope,61,04-30-2018,09:26:25,2.089853254,9.818073786,-4.92E-16,1.78E-16,4.62E-13,1.67E-13,-1.45E-10,5.24E-11,1.51E-08,5.46E-09,-0.012357686,0.009682877,-0.027771544,0.015590695,3.438914202,0.308224091,5.15E+15,2.42E+16,-4.60E+17,1.51E+17,9.52E+18,4.16E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00062.Master.Scope,62,04-30-2018,09:26:28,9.127789561,10.14824937,-4.14E-16,1.83E-16,3.88E-13,1.71E-13,-1.21E-10,5.36E-11,1.26E-08,5.59E-09,-0.016078904,0.010004229,-0.022268578,0.016102038,3.357786459,0.317938412,2.25E+16,2.50E+16,-3.80E+17,1.56E+17,9.35E+18,4.31E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00063.Master.Scope,63,04-30-2018,09:26:31,6.61843873,9.510361184,-4.95E-16,1.55E-16,4.64E-13,1.46E-13,-1.45E-10,4.56E-11,1.51E-08,4.75E-09,-0.021245679,0.009436465,-0.019543462,0.01519676,3.793331812,0.298784791,1.63E+16,2.34E+16,-4.50E+17,1.46E+17,9.35E+18,4.05E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00064.Master.Scope,64,04-30-2018,09:26:34,11.10710941,10.16263436,-4.07E-16,1.66E-16,3.82E-13,1.56E-13,-1.20E-10,4.87E-11,1.25E-08,5.07E-09,-0.012783425,0.010114947,-0.029685385,0.016295247,3.702479566,0.319178746,2.74E+16,2.50E+16,-4.12E+17,1.57E+17,9.52E+18,4.33E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00065.Master.Scope,65,04-30-2018,09:26:37,7.419740091,9.744853101,-4.64E-16,1.49E-16,4.34E-13,1.39E-13,-1.35E-10,4.36E-11,1.41E-08,4.55E-09,-0.011767347,0.00972556,-0.033142938,0.015665737,3.861048799,0.30671533,1.83E+16,2.40E+16,-4.55E+17,1.50E+17,9.37E+18,4.15E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00066.Master.Scope,66,04-30-2018,09:26:40,7.947954993,10.22165437,-4.40E-16,1.58E-16,4.13E-13,1.48E-13,-1.29E-10,4.63E-11,1.34E-08,4.82E-09,-0.013347003,0.010193006,-0.029639114,0.016437518,3.896093373,0.321729056,1.96E+16,2.52E+16,-3.49E+17,1.58E+17,9.44E+18,4.36E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00067.Master.Scope,67,04-30-2018,09:26:43,10.3240893,9.92513478,-3.04E-16,1.52E-16,2.86E-13,1.43E-13,-8.92E-11,4.47E-11,9.29E-09,4.66E-09,-0.011569662,0.009998493,-0.033910837,0.016112214,4.28436459,0.312219921,2.54E+16,2.44E+16,-3.89E+17,1.53E+17,9.41E+18,4.24E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00068.Master.Scope,68,04-30-2018,09:26:46,10.56218271,10.47107028,-4.05E-16,1.58E-16,3.80E-13,1.49E-13,-1.19E-10,4.64E-11,1.23E-08,4.84E-09,-0.019452098,0.01043034,-0.021599166,0.01679988,3.817710657,0.329287017,2.60E+16,2.58E+16,-4.05E+17,1.61E+17,9.36E+18,4.46E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00069.Master.Scope,69,04-30-2018,09:26:49,8.846860615,9.916438137,-4.95E-16,1.55E-16,4.65E-13,1.45E-13,-1.45E-10,4.54E-11,1.51E-08,4.74E-09,-0.008977072,0.009934734,-0.038137992,0.016015222,4.122382444,0.311659927,2.18E+16,2.44E+16,-4.45E+17,1.53E+17,9.49E+18,4.21E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00070.Master.Scope,70,04-30-2018,09:26:52,8.129260577,10.03960883,-3.77E-16,1.49E-16,3.53E-13,1.40E-13,-1.10E-10,4.37E-11,1.15E-08,4.55E-09,-0.010066147,0.01003967,-0.037673572,0.016166119,4.090753192,0.31618329,2.00E+16,2.47E+16,-5.10E+17,1.55E+17,9.19E+18,4.28E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00071.Master.Scope,71,04-30-2018,09:26:55,7.164109602,10.20633284,-5.05E-16,1.63E-16,4.73E-13,1.53E-13,-1.48E-10,4.79E-11,1.54E-08,4.99E-09,-0.013946001,0.010161463,-0.029082825,0.016365946,3.819324102,0.320699522,1.76E+16,2.51E+16,-4.09E+17,1.57E+17,9.32E+18,4.34E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00072.Master.Scope,72,04-30-2018,09:26:59,13.0639601,9.569552063,-5.29E-16,2.21E-16,4.98E-13,2.08E-13,-1.56E-10,6.49E-11,1.63E-08,6.76E-09,-0.01344259,0.00937098,-0.023898321,0.015059199,2.918403088,0.298291187,3.22E+16,2.36E+16,-3.12E+17,1.45E+17,9.37E+18,4.03E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00073.Master.Scope,73,04-30-2018,09:27:02,8.619064206,10.02433051,-5.23E-16,2.13E-16,4.91E-13,1.99E-13,-1.54E-10,6.23E-11,1.60E-08,6.49E-09,-0.004783485,0.009909149,-0.037504397,0.015905817,3.320279897,0.312944673,2.12E+16,2.47E+16,-3.95E+17,1.52E+17,9.25E+18,4.23E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00074.Master.Scope,74,04-30-2018,09:27:05,13.01637746,9.684188107,-3.40E-16,1.93E-16,3.20E-13,1.81E-13,-9.99E-11,5.67E-11,1.04E-08,5.90E-09,-0.014097073,0.009562148,-0.022116117,0.01536881,3.336679132,0.30267673,3.21E+16,2.39E+16,-3.67E+17,1.47E+17,9.27E+18,4.10E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00075.Master.Scope,75,04-30-2018,09:27:08,6.975115735,10.07413666,-5.32E-16,1.90E-16,4.99E-13,1.78E-13,-1.56E-10,5.56E-11,1.62E-08,5.80E-09,-0.013152029,0.010004011,-0.027658108,0.01608197,3.630768717,0.314229753,1.72E+16,2.48E+16,-4.70E+17,1.54E+17,9.22E+18,4.28E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00076.Master.Scope,76,04-30-2018,09:27:11,10.22483778,10.1199584,-4.44E-16,2.01E-16,4.17E-13,1.88E-13,-1.30E-10,5.89E-11,1.36E-08,6.14E-09,-0.010677708,0.009969409,-0.03174449,0.016028392,3.321759226,0.31557451,2.52E+16,2.49E+16,-4.29E+17,1.55E+17,9.18E+18,4.30E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00077.Master.Scope,77,04-30-2018,09:27:14,10.09717845,10.00087425,-4.25E-16,2.20E-16,4.00E-13,2.06E-13,-1.25E-10,6.45E-11,1.31E-08,6.72E-09,-0.014487866,0.009847042,-0.020733048,0.015828387,3.243658742,0.311599333,2.49E+16,2.46E+16,-2.84E+17,1.52E+17,9.27E+18,4.23E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00078.Master.Scope,78,04-30-2018,09:27:17,7.687456881,10.32220561,-4.79E-16,2.19E-16,4.49E-13,2.05E-13,-1.40E-10,6.42E-11,1.46E-08,6.68E-09,-0.010346339,0.01014167,-0.027463521,0.01626573,3.088472467,0.321775418,1.89E+16,2.54E+16,-4.15E+17,1.56E+17,8.99E+18,4.36E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00079.Master.Scope,79,04-30-2018,09:27:20,6.704900369,9.897337089,-4.73E-16,1.94E-16,4.43E-13,1.82E-13,-1.38E-10,5.70E-11,1.44E-08,5.94E-09,-0.012982607,0.009725437,-0.024718336,0.015636072,3.209375719,0.309553705,1.65E+16,2.44E+16,-3.31E+17,1.50E+17,9.19E+18,4.19E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00080.Master.Scope,80,04-30-2018,09:27:23,4.966491468,9.612151304,-4.19E-16,1.89E-16,3.94E-13,1.77E-13,-1.24E-10,5.54E-11,1.29E-08,5.77E-09,-0.017027762,0.009499341,-0.016594372,0.015292153,3.489413245,0.300919543,1.22E+16,2.37E+16,-2.89E+17,1.46E+17,9.63E+18,4.06E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00081.Master.Scope,81,04-30-2018,09:27:26,16.71682288,10.22948364,-4.24E-16,1.79E-16,3.97E-13,1.68E-13,-1.24E-10,5.26E-11,1.29E-08,5.48E-09,-0.009283865,0.010219704,-0.030023176,0.016422921,3.72133348,0.320435537,4.12E+16,2.52E+16,-3.89E+17,1.56E+17,9.31E+18,4.32E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00082.Master.Scope,82,04-30-2018,09:27:29,11.41094663,9.89495061,-4.10E-16,1.76E-16,3.85E-13,1.65E-13,-1.20E-10,5.15E-11,1.26E-08,5.37E-09,-0.009693369,0.009835922,-0.032244867,0.015819988,3.657704938,0.309808532,2.81E+16,2.44E+16,-4.06E+17,1.52E+17,9.41E+18,4.18E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00083.Master.Scope,83,04-30-2018,09:27:32,7.970545269,10.30296675,-4.26E-16,1.87E-16,4.00E-13,1.75E-13,-1.25E-10,5.48E-11,1.31E-08,5.71E-09,-0.013823515,0.010201883,-0.024072943,0.016414946,3.49084982,0.322954587,1.96E+16,2.54E+16,-3.68E+17,1.57E+17,9.46E+18,4.36E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00084.Master.Scope,84,04-30-2018,09:27:35,10.09074926,10.19675169,-4.06E-16,1.87E-16,3.81E-13,1.76E-13,-1.19E-10,5.50E-11,1.24E-08,5.73E-09,-0.017408194,0.010067104,-0.019404274,0.016191529,3.412730438,0.319055175,2.49E+16,2.51E+16,-3.48E+17,1.56E+17,9.33E+18,4.31E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00085.Master.Scope,85,04-30-2018,09:27:38,6.783831763,9.962155719,-3.89E-16,1.84E-16,3.66E-13,1.72E-13,-1.15E-10,5.39E-11,1.19E-08,5.62E-09,-0.005207413,0.00990834,-0.037924521,0.015922375,3.633504176,0.3120509,1.67E+16,2.45E+16,-4.10E+17,1.52E+17,9.49E+18,4.22E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00086.Master.Scope,86,04-30-2018,09:27:42,8.081005195,10.05004179,-4.45E-16,1.88E-16,4.18E-13,1.76E-13,-1.31E-10,5.51E-11,1.36E-08,5.74E-09,-0.01078104,0.009930202,-0.027845574,0.015981549,3.422135347,0.314906083,1.99E+16,2.48E+16,-2.30E+17,1.53E+17,9.50E+18,4.25E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00087.Master.Scope,87,04-30-2018,09:27:45,8.04711362,9.92688772,-3.97E-16,1.77E-16,3.72E-13,1.66E-13,-1.16E-10,5.18E-11,1.21E-08,5.40E-09,-0.010499797,0.00979475,-0.030002922,0.015744751,3.387076519,0.310890598,1.98E+16,2.44E+16,-4.21E+17,1.52E+17,9.29E+18,4.20E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00088.Master.Scope,88,04-30-2018,09:27:48,10.20838872,10.22492921,-5.11E-16,1.76E-16,4.78E-13,1.65E-13,-1.49E-10,5.16E-11,1.55E-08,5.37E-09,-0.008846091,0.010077972,-0.033865129,0.016199633,3.369759255,0.319799821,2.51E+16,2.52E+16,-4.88E+17,1.56E+17,9.08E+18,4.32E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00089.Master.Scope,89,04-30-2018,09:27:51,10.56495343,10.61145315,-4.46E-16,1.86E-16,4.19E-13,1.75E-13,-1.31E-10,5.46E-11,1.37E-08,5.69E-09,-0.005962437,0.010536624,-0.036370667,0.016941778,3.517205746,0.332755504,2.60E+16,2.61E+16,-3.32E+17,1.62E+17,9.48E+18,4.49E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00090.Master.Scope,90,04-30-2018,09:27:54,4.753305943,10.34319057,-4.03E-16,1.82E-16,3.79E-13,1.71E-13,-1.19E-10,5.35E-11,1.24E-08,5.58E-09,-0.009437512,0.010296754,-0.029500354,0.016571662,3.711097464,0.324307358,1.17E+16,2.55E+16,-3.60E+17,1.58E+17,9.58E+18,4.39E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00091.Master.Scope,91,04-30-2018,09:27:57,7.477358482,10.16314756,-4.95E-16,1.87E-16,4.66E-13,1.75E-13,-1.46E-10,5.48E-11,1.52E-08,5.71E-09,-0.012437191,0.010117229,-0.024611745,0.016292463,3.712797472,0.318242813,1.84E+16,2.50E+16,-3.59E+17,1.55E+17,9.76E+18,4.30E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00092.Master.Scope,92,04-30-2018,09:28:00,16.23771698,10.38093531,-3.53E-16,1.75E-16,3.31E-13,1.64E-13,-1.03E-10,5.13E-11,1.07E-08,5.34E-09,-0.007603367,0.010354726,-0.036559248,0.016641128,3.738417156,0.324864269,4.00E+16,2.56E+16,-4.42E+17,1.59E+17,9.16E+18,4.42E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00093.Master.Scope,93,04-30-2018,09:28:03,10.06012854,10.03822299,-3.53E-16,1.77E-16,3.32E-13,1.66E-13,-1.04E-10,5.19E-11,1.08E-08,5.41E-09,-0.011855987,0.009988316,-0.031608176,0.016081032,3.782048997,0.314041949,2.48E+16,2.47E+16,-3.33E+17,1.54E+17,9.33E+18,4.27E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00094.Master.Scope,94,04-30-2018,09:28:06,10.3692931,11.12385461,-4.35E-16,2.04E-16,4.08E-13,1.92E-13,-1.28E-10,5.99E-11,1.33E-08,6.24E-09,-0.014506458,0.011018905,-0.021732365,0.01772671,3.428244173,0.348542784,2.55E+16,2.74E+16,-3.13E+17,1.69E+17,9.35E+18,4.71E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00095.Master.Scope,95,04-30-2018,09:28:09,13.16955816,10.21718955,-3.77E-16,1.72E-16,3.53E-13,1.61E-13,-1.10E-10,5.04E-11,1.14E-08,5.25E-09,-0.008340457,0.010132146,-0.035165572,0.016298053,3.650352526,0.319577449,3.24E+16,2.52E+16,-4.64E+17,1.57E+17,9.17E+18,4.35E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00096.Master.Scope,96,04-30-2018,09:28:12,14.42916638,9.609826311,-4.86E-16,1.71E-16,4.55E-13,1.60E-13,-1.42E-10,5.01E-11,1.48E-08,5.22E-09,-0.014146216,0.009508951,-0.025918668,0.015299035,3.428480448,0.300404272,3.55E+16,2.37E+16,-4.15E+17,1.48E+17,9.27E+18,4.08E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00097.Master.Scope,97,04-30-2018,09:28:15,9.512597425,9.68688398,-6.11E-16,1.82E-16,5.74E-13,1.71E-13,-1.80E-10,5.34E-11,1.87E-08,5.56E-09,-0.0116675,0.009641312,-0.025700443,0.015513987,3.690079692,0.303006621,2.34E+16,2.39E+16,-3.15E+17,1.48E+17,9.47E+18,4.09E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00098.Master.Scope,98,04-30-2018,09:28:18,7.444404342,10.325019,-4.43E-16,1.88E-16,4.16E-13,1.77E-13,-1.30E-10,5.52E-11,1.36E-08,5.76E-09,-0.010928468,0.01024399,-0.028894067,0.016480465,3.6614329,0.323337846,1.83E+16,2.54E+16,-3.38E+17,1.57E+17,9.35E+18,4.37E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00099.Master.Scope,99,04-30-2018,09:28:22,9.99804287,10.02414884,-3.05E-16,1.89E-16,2.87E-13,1.78E-13,-8.96E-11,5.55E-11,9.33E-09,5.78E-09,-0.018579174,0.009892678,-0.015355993,0.015911278,3.411276388,0.313357226,2.46E+16,2.47E+16,-2.90E+17,1.52E+17,9.29E+18,4.25E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00100.Master.Scope,100,04-30-2018,09:28:25,15.43428362,9.986511192,-3.73E-16,1.80E-16,3.49E-13,1.69E-13,-1.09E-10,5.27E-11,1.13E-08,5.49E-09,-0.008655284,0.009868878,-0.033669373,0.015842623,3.38118005,0.31255907,3.80E+16,2.46E+16,-4.14E+17,1.52E+17,8.90E+18,4.22E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00101.Master.Scope,101,04-30-2018,09:28:28,9.657623755,9.728557553,-4.98E-16,1.75E-16,4.68E-13,1.64E-13,-1.46E-10,5.13E-11,1.52E-08,5.34E-09,-0.013988312,0.009648031,-0.02363384,0.015521673,3.499230601,0.304779747,2.38E+16,2.40E+16,-3.62E+17,1.48E+17,9.47E+18,4.11E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00102.Master.Scope,102,04-30-2018,09:28:31,12.94499007,9.953205512,-5.23E-16,1.80E-16,4.91E-13,1.69E-13,-1.53E-10,5.27E-11,1.60E-08,5.50E-09,-0.009822217,0.009854047,-0.030043145,0.015829511,3.426101935,0.311600408,3.19E+16,2.45E+16,-5.00E+17,1.51E+17,9.28E+18,4.20E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00103.Master.Scope,103,04-30-2018,09:28:34,13.9332266,9.86109834,-4.95E-16,1.91E-16,4.65E-13,1.79E-13,-1.46E-10,5.59E-11,1.52E-08,5.83E-09,-0.011175273,0.009720578,-0.027735449,0.01562309,3.215680069,0.308522856,3.43E+16,2.43E+16,-4.04E+17,1.50E+17,9.35E+18,4.16E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00104.Master.Scope,104,04-30-2018,09:28:37,11.7900228,10.1253216,-5.49E-16,2.00E-16,5.16E-13,1.88E-13,-1.61E-10,5.87E-11,1.68E-08,6.12E-09,-0.016044075,0.010002964,-0.018388816,0.016087076,3.34021937,0.316232832,2.90E+16,2.49E+16,-3.12E+17,1.54E+17,9.40E+18,4.27E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00105.Master.Scope,105,04-30-2018,09:28:40,13.07344495,10.50722208,-4.74E-16,1.95E-16,4.45E-13,1.83E-13,-1.39E-10,5.71E-11,1.45E-08,5.95E-09,-0.009310338,0.010362566,-0.032490629,0.016644752,3.334244198,0.328917504,3.22E+16,2.59E+16,-4.84E+17,1.61E+17,9.13E+18,4.43E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00106.Master.Scope,106,04-30-2018,09:28:43,12.49735755,10.16912782,-5.00E-16,2.01E-16,4.70E-13,1.88E-13,-1.47E-10,5.89E-11,1.53E-08,6.14E-09,-0.010808368,0.010074734,-0.027105073,0.016190948,3.397399583,0.31786775,3.08E+16,2.50E+16,-3.39E+17,1.54E+17,9.33E+18,4.29E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00107.Master.Scope,107,04-30-2018,09:28:46,13.85243655,9.903125747,-5.79E-16,1.92E-16,5.44E-13,1.80E-13,-1.70E-10,5.63E-11,1.78E-08,5.87E-09,-0.010635475,0.009821983,-0.027363598,0.015789595,3.389818803,0.309595414,3.41E+16,2.44E+16,-3.22E+17,1.51E+17,9.51E+18,4.17E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00108.Master.Scope,108,04-30-2018,09:28:49,9.264232094,9.966859047,-4.92E-16,1.88E-16,4.63E-13,1.77E-13,-1.45E-10,5.53E-11,1.51E-08,5.76E-09,-0.008563907,0.009890526,-0.029805085,0.015901819,3.479081276,0.311560414,2.28E+16,2.45E+16,-3.96E+17,1.52E+17,9.64E+18,4.21E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00109.Master.Scope,109,04-30-2018,09:28:52,14.17124096,10.17565087,-4.20E-16,1.80E-16,3.93E-13,1.68E-13,-1.22E-10,5.26E-11,1.27E-08,5.48E-09,-0.00905566,0.010058719,-0.03457136,0.0161667,3.457742044,0.317952948,3.49E+16,2.51E+16,-4.72E+17,1.56E+17,9.00E+18,4.32E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00110.Master.Scope,110,04-30-2018,09:28:55,14.11610993,10.08233095,-3.70E-16,1.78E-16,3.48E-13,1.67E-13,-1.09E-10,5.22E-11,1.13E-08,5.44E-09,-0.012403435,0.009982363,-0.02867298,0.016057099,3.484774389,0.314678629,3.48E+16,2.48E+16,-4.40E+17,1.55E+17,9.26E+18,4.29E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00111.Master.Scope,111,04-30-2018,09:28:59,17.97340948,9.752799609,-4.11E-16,1.63E-16,3.85E-13,1.53E-13,-1.20E-10,4.79E-11,1.25E-08,4.99E-09,-0.008972759,0.00967562,-0.035424105,0.015553086,3.547587883,0.304964087,4.43E+16,2.40E+16,-4.67E+17,1.50E+17,9.09E+18,4.14E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00112.Master.Scope,112,04-30-2018,09:29:02,7.723874802,10.35844515,-4.16E-16,1.82E-16,3.91E-13,1.71E-13,-1.22E-10,5.35E-11,1.28E-08,5.58E-09,-0.012453572,0.010284598,-0.026120831,0.016553181,3.663938764,0.324661994,1.90E+16,2.55E+16,-4.21E+17,1.58E+17,9.56E+18,4.39E+17,,
C:/Users/mqbpwbe2/Dropbox (The University of Manchester)/UV spectra/Piton de la Fournaise/2018-04-30/180430d/180430d.00113.Master.Scope,113,04-30-2018,09:29:05,11.83102846,9.993303489,-4.60E-16,1.69E-16,4.31E-13,1.59E-13,-1.35E-10,4.96E-11,1.40E-08,5.17E-09,-0.011408997,0.009931193,-0.03135769,0.015981469,3.681859963,0.312466608,2.91E+16,2.46E+16,-4.25E+17,1.54E+17,9.33E+18,4.24E+17,,
