type	time	latitude	longitude	altitude (m)	speed (km/h)	course	sat	hdop	name
T	2018-04-30 09:37:08	-21.230153333	55.663716667	2309.0	15.5	314.2	10	0.8	
T	2018-04-30 09:37:09	-21.230128333	55.663686667	2308.8	14.3	312.4	10	0.8	
T	2018-04-30 09:37:10	-21.230106667	55.663660000	2308.6	12.7	308.7	10	0.8	
T	2018-04-30 09:37:11	-21.230086667	55.663633333	2308.3	11.5	309.1	10	0.8	
T	2018-04-30 09:37:12	-21.230070000	55.663610000	2308.1	11.6	308.0	10	0.8	
T	2018-04-30 09:37:13	-21.230051667	55.663583333	2307.8	12.3	307.6	10	0.8	
T	2018-04-30 09:37:14	-21.230033333	55.663556667	2307.6	12.1	304.1	10	0.8	
T	2018-04-30 09:37:15	-21.230016667	55.663530000	2307.3	12.1	304.2	10	0.8	
T	2018-04-30 09:37:16	-21.230000000	55.663501667	2307.1	13.4	303.4	10	0.8	
T	2018-04-30 09:37:17	-21.229980000	55.663471667	2306.8	13.9	306.3	10	0.8	
T	2018-04-30 09:37:18	-21.229958333	55.663441667	2306.5	14.1	309.1	10	0.8	
T	2018-04-30 09:37:19	-21.229936667	55.663411667	2306.2	14.1	309.0	10	0.8	
T	2018-04-30 09:37:20	-21.229915000	55.663380000	2305.9	15.6	306.4	10	0.8	
T	2018-04-30 09:37:21	-21.229890000	55.663343333	2305.5	16.9	304.7	10	0.8	
T	2018-04-30 09:37:22	-21.229866667	55.663305000	2305.1	17.3	302.0	10	0.8	
T	2018-04-30 09:37:23	-21.229845000	55.663266667	2304.7	17.0	300.7	10	0.8	
T	2018-04-30 09:37:24	-21.229825000	55.663226667	2304.4	16.7	299.4	10	0.8	
T	2018-04-30 09:37:25	-21.229805000	55.663186667	2304.1	16.2	297.0	10	0.8	
T	2018-04-30 09:37:26	-21.229788333	55.663146667	2303.8	16.4	292.4	10	0.8	
T	2018-04-30 09:37:27	-21.229775000	55.663105000	2303.5	16.7	286.3	10	0.8	
T	2018-04-30 09:37:28	-21.229766667	55.663061667	2303.1	16.1	278.7	10	0.8	
T	2018-04-30 09:37:29	-21.229763333	55.663020000	2302.7	15.9	271.8	10	0.8	
T	2018-04-30 09:37:30	-21.229766667	55.662976667	2302.3	16.6	264.0	10	0.8	
T	2018-04-30 09:37:31	-21.229773333	55.662930000	2301.8	17.4	259.5	10	0.8	
T	2018-04-30 09:37:32	-21.229783333	55.662885000	2301.4	17.7	253.3	10	0.8	
T	2018-04-30 09:37:33	-21.229800000	55.662841667	2301.0	17.0	246.3	10	0.8	
T	2018-04-30 09:37:34	-21.229820000	55.662801667	2300.6	16.3	240.6	10	0.8	
T	2018-04-30 09:37:35	-21.229841667	55.662765000	2300.2	15.3	234.8	10	0.8	
T	2018-04-30 09:37:36	-21.229865000	55.662733333	2299.9	14.7	229.7	10	0.8	
T	2018-04-30 09:37:37	-21.229890000	55.662705000	2299.5	14.1	225.1	10	0.8	
T	2018-04-30 09:37:38	-21.229916667	55.662678333	2299.1	14.6	221.9	10	0.8	
T	2018-04-30 09:37:39	-21.229946667	55.662651667	2298.8	15.9	223.4	10	0.8	
T	2018-04-30 09:37:40	-21.229976667	55.662620000	2298.4	17.2	224.6	10	0.8	
T	2018-04-30 09:37:41	-21.230008333	55.662588333	2298.1	16.7	222.9	10	0.8	
T	2018-04-30 09:37:42	-21.230040000	55.662558333	2297.9	15.7	221.1	10	0.8	
T	2018-04-30 09:37:43	-21.230070000	55.662531667	2297.6	15.5	220.4	10	0.8	
T	2018-04-30 09:37:44	-21.230100000	55.662505000	2297.3	15.8	219.5	10	0.8	
T	2018-04-30 09:37:45	-21.230131667	55.662476667	2297.1	16.2	219.1	10	0.8	
T	2018-04-30 09:37:46	-21.230165000	55.662450000	2296.8	16.6	219.6	10	0.8	
T	2018-04-30 09:37:47	-21.230196667	55.662420000	2296.5	16.9	220.5	10	0.8	
T	2018-04-30 09:37:48	-21.230230000	55.662390000	2296.2	17.1	220.8	10	0.8	
T	2018-04-30 09:37:49	-21.230263333	55.662360000	2295.9	17.0	220.9	10	0.8	
T	2018-04-30 09:37:50	-21.230295000	55.662330000	2295.6	16.2	221.7	10	0.8	
T	2018-04-30 09:37:51	-21.230325000	55.662301667	2295.3	15.5	222.1	10	0.8	
T	2018-04-30 09:37:52	-21.230355000	55.662275000	2295.0	14.9	222.7	10	0.8	
T	2018-04-30 09:37:53	-21.230381667	55.662246667	2294.7	14.8	223.8	10	0.8	
T	2018-04-30 09:37:54	-21.230408333	55.662218333	2294.4	15.3	226.1	10	0.8	
T	2018-04-30 09:37:55	-21.230436667	55.662186667	2294.1	16.4	227.5	10	0.8	
T	2018-04-30 09:37:56	-21.230465000	55.662153333	2293.8	17.3	229.1	10	0.8	
T	2018-04-30 09:37:57	-21.230495000	55.662116667	2293.5	18.1	229.6	10	0.8	
T	2018-04-30 09:37:58	-21.230525000	55.662080000	2293.2	18.7	228.7	10	0.8	
T	2018-04-30 09:37:59	-21.230556667	55.662041667	2292.9	19.1	227.7	10	0.8	
T	2018-04-30 09:38:00	-21.230590000	55.662003333	2292.6	19.3	226.4	10	0.8	
T	2018-04-30 09:38:01	-21.230623333	55.661966667	2292.4	18.1	226.0	10	0.8	
T	2018-04-30 09:38:02	-21.230653333	55.661935000	2292.1	15.9	225.9	10	0.8	
T	2018-04-30 09:38:03	-21.230680000	55.661905000	2291.9	14.5	226.0	10	0.8	
T	2018-04-30 09:38:04	-21.230705000	55.661876667	2291.7	13.9	225.3	10	0.8	
T	2018-04-30 09:38:05	-21.230731667	55.661850000	2291.5	14.7	225.2	10	0.8	
T	2018-04-30 09:38:06	-21.230758333	55.661821667	2291.3	15.5	226.0	10	0.8	
T	2018-04-30 09:38:07	-21.230785000	55.661790000	2291.1	15.7	227.0	10	0.8	
T	2018-04-30 09:38:08	-21.230811667	55.661760000	2291.0	14.9	225.9	10	0.8	
T	2018-04-30 09:38:09	-21.230838333	55.661731667	2290.8	15.0	225.1	10	0.8	
T	2018-04-30 09:38:10	-21.230865000	55.661703333	2290.6	14.1	224.9	10	0.8	
T	2018-04-30 09:38:11	-21.230890000	55.661678333	2290.5	12.8	224.4	10	0.8	
T	2018-04-30 09:38:12	-21.230913333	55.661653333	2290.4	13.1	224.3	10	0.8	
T	2018-04-30 09:38:13	-21.230936667	55.661630000	2290.2	12.8	224.2	10	0.8	
T	2018-04-30 09:38:14	-21.230956667	55.661608333	2290.1	10.2	224.6	10	0.8	
T	2018-04-30 09:38:15	-21.230973333	55.661590000	2290.0	8.2	228.5	10	0.8	
T	2018-04-30 09:38:16	-21.230986667	55.661575000	2289.9	7.7	225.3	10	0.8	
T	2018-04-30 09:38:17	-21.231000000	55.661560000	2289.8	7.0	224.6	10	0.8	
T	2018-04-30 09:38:18	-21.231013333	55.661548333	2289.7	6.3	221.4	10	0.8	
T	2018-04-30 09:38:19	-21.231025000	55.661536667	2289.5	6.1	221.0	10	0.8	
T	2018-04-30 09:38:20	-21.231035000	55.661526667	2289.4	6.0	225.9	10	0.8	
T	2018-04-30 09:38:21	-21.231046667	55.661513333	2289.3	7.0	223.9	10	0.8	
T	2018-04-30 09:38:22	-21.231060000	55.661500000	2289.2	7.2	223.2	10	0.8	
T	2018-04-30 09:38:23	-21.231075000	55.661486667	2289.1	8.6	222.7	10	0.8	
T	2018-04-30 09:38:24	-21.231093333	55.661468333	2288.9	10.7	218.9	10	0.8	
T	2018-04-30 09:38:25	-21.231116667	55.661451667	2288.7	11.3	215.8	10	0.8	
T	2018-04-30 09:38:26	-21.231138333	55.661433333	2288.5	10.8	215.8	10	0.8	
T	2018-04-30 09:38:27	-21.231160000	55.661416667	2288.4	10.4	218.1	10	0.8	
T	2018-04-30 09:38:28	-21.231181667	55.661396667	2288.2	11.7	221.6	10	0.8	
T	2018-04-30 09:38:29	-21.231205000	55.661373333	2288.0	13.5	224.0	10	0.8	
T	2018-04-30 09:38:30	-21.231231667	55.661346667	2287.9	14.2	223.8	10	0.8	
T	2018-04-30 09:38:31	-21.231258333	55.661320000	2287.6	14.3	223.5	10	0.8	
T	2018-04-30 09:38:32	-21.231283333	55.661293333	2287.4	14.8	224.5	10	0.8	
T	2018-04-30 09:38:33	-21.231310000	55.661265000	2287.2	14.7	226.8	10	0.8	
T	2018-04-30 09:38:34	-21.231335000	55.661236667	2287.0	13.9	227.5	10	0.8	
T	2018-04-30 09:38:35	-21.231358333	55.661210000	2286.9	13.0	228.8	10	0.8	
T	2018-04-30 09:38:36	-21.231378333	55.661183333	2286.7	12.1	231.9	10	0.8	
T	2018-04-30 09:38:37	-21.231395000	55.661158333	2286.6	11.3	236.1	10	0.8	
T	2018-04-30 09:38:38	-21.231410000	55.661131667	2286.5	11.2	240.1	10	0.8	
T	2018-04-30 09:38:39	-21.231423333	55.661105000	2286.4	11.4	245.2	10	0.8	
T	2018-04-30 09:38:40	-21.231435000	55.661075000	2286.3	11.9	251.6	10	0.8	
T	2018-04-30 09:38:41	-21.231443333	55.661045000	2286.2	11.4	255.7	10	0.8	
T	2018-04-30 09:38:42	-21.231448333	55.661015000	2286.1	10.8	259.2	10	0.8	
T	2018-04-30 09:38:43	-21.231453333	55.660986667	2286.1	10.5	260.2	10	0.8	
T	2018-04-30 09:38:44	-21.231460000	55.660958333	2286.0	10.9	257.2	10	0.8	
T	2018-04-30 09:38:45	-21.231466667	55.660928333	2285.9	11.7	252.2	10	0.8	
T	2018-04-30 09:38:46	-21.231476667	55.660898333	2285.8	12.8	249.2	10	0.8	
T	2018-04-30 09:38:47	-21.231490000	55.660863333	2285.7	13.5	249.6	10	0.8	
T	2018-04-30 09:38:48	-21.231500000	55.660830000	2285.6	13.6	252.1	10	0.8	
T	2018-04-30 09:38:49	-21.231510000	55.660795000	2285.5	12.5	255.3	10	0.8	
T	2018-04-30 09:38:50	-21.231516667	55.660763333	2285.5	12.4	258.1	10	0.8	
T	2018-04-30 09:38:51	-21.231523333	55.660728333	2285.4	13.1	260.2	10	0.8	
T	2018-04-30 09:38:52	-21.231528333	55.660693333	2285.3	13.7	262.8	10	0.8	
T	2018-04-30 09:38:53	-21.231531667	55.660655000	2285.3	14.0	265.1	10	0.8	
T	2018-04-30 09:38:54	-21.231535000	55.660618333	2285.2	14.0	267.4	10	0.8	
T	2018-04-30 09:38:55	-21.231536667	55.660580000	2285.2	13.6	265.6	10	0.8	
T	2018-04-30 09:38:56	-21.231538333	55.660545000	2285.2	12.3	265.7	10	0.8	
T	2018-04-30 09:38:57	-21.231541667	55.660511667	2285.1	12.2	265.2	10	0.8	
T	2018-04-30 09:38:58	-21.231545000	55.660478333	2285.1	12.4	264.9	10	0.8	
T	2018-04-30 09:38:59	-21.231546667	55.660445000	2285.1	12.3	265.5	10	0.8	
T	2018-04-30 09:39:00	-21.231548333	55.660413333	2285.1	11.4	268.0	10	0.8	
T	2018-04-30 09:39:01	-21.231550000	55.660385000	2285.0	9.9	270.6	10	0.8	
T	2018-04-30 09:39:02	-21.231548333	55.660358333	2285.0	9.3	272.9	10	0.8	
T	2018-04-30 09:39:03	-21.231546667	55.660331667	2285.0	10.3	275.2	10	0.8	
T	2018-04-30 09:39:04	-21.231545000	55.660301667	2284.9	12.3	275.6	10	0.8	
T	2018-04-30 09:39:05	-21.231541667	55.660266667	2284.9	13.9	274.0	10	0.8	
T	2018-04-30 09:39:06	-21.231540000	55.660230000	2284.9	13.5	274.3	10	0.8	
T	2018-04-30 09:39:07	-21.231536667	55.660195000	2284.8	12.1	274.0	10	0.8	
T	2018-04-30 09:39:08	-21.231535000	55.660161667	2284.8	12.2	274.8	10	0.8	
T	2018-04-30 09:39:09	-21.231531667	55.660126667	2284.7	13.6	275.5	10	0.8	
T	2018-04-30 09:39:10	-21.231528333	55.660088333	2284.6	15.0	276.4	10	0.8	
T	2018-04-30 09:39:11	-21.231523333	55.660046667	2284.6	15.8	277.0	10	0.8	
T	2018-04-30 09:39:12	-21.231518333	55.660005000	2284.5	15.7	279.5	10	0.8	
T	2018-04-30 09:39:13	-21.231511667	55.659963333	2284.4	15.7	281.6	10	0.8	
T	2018-04-30 09:39:14	-21.231503333	55.659921667	2284.3	15.5	281.0	10	0.8	
T	2018-04-30 09:39:15	-21.231496667	55.659881667	2284.3	15.3	279.1	10	0.8	
T	2018-04-30 09:39:16	-21.231491667	55.659840000	2284.2	15.2	276.0	10	0.8	
T	2018-04-30 09:39:17	-21.231488333	55.659800000	2284.1	15.1	274.7	10	0.8	
T	2018-04-30 09:39:18	-21.231485000	55.659758333	2284.0	14.9	274.5	10	0.8	
T	2018-04-30 09:39:19	-21.231481667	55.659718333	2283.9	14.8	275.4	10	0.8	
T	2018-04-30 09:39:20	-21.231478333	55.659678333	2283.8	14.7	274.2	10	0.8	
T	2018-04-30 09:39:21	-21.231476667	55.659638333	2283.7	14.9	274.0	10	0.8	
T	2018-04-30 09:39:22	-21.231473333	55.659598333	2283.6	15.6	273.2	10	0.8	
T	2018-04-30 09:39:23	-21.231471667	55.659555000	2283.5	15.7	271.6	10	0.8	
T	2018-04-30 09:39:24	-21.231473333	55.659515000	2283.4	14.7	268.2	10	0.8	
T	2018-04-30 09:39:25	-21.231475000	55.659476667	2283.3	13.6	265.1	10	0.8	
T	2018-04-30 09:39:26	-21.231478333	55.659440000	2283.1	13.2	266.6	10	0.8	
T	2018-04-30 09:39:27	-21.231478333	55.659405000	2282.9	13.3	270.1	10	0.8	
T	2018-04-30 09:39:28	-21.231478333	55.659368333	2282.7	13.3	273.5	10	0.8	
T	2018-04-30 09:39:29	-21.231476667	55.659333333	2282.6	13.0	273.0	10	0.8	
T	2018-04-30 09:39:30	-21.231475000	55.659298333	2282.4	13.4	275.1	10	0.8	
T	2018-04-30 09:39:31	-21.231470000	55.659260000	2282.3	14.2	276.8	10	0.8	
T	2018-04-30 09:39:32	-21.231465000	55.659221667	2282.1	14.7	279.4	10	0.8	
T	2018-04-30 09:39:33	-21.231458333	55.659181667	2282.0	15.1	281.1	10	0.8	
T	2018-04-30 09:39:34	-21.231451667	55.659141667	2281.8	15.3	282.1	10	0.8	
T	2018-04-30 09:39:35	-21.231443333	55.659100000	2281.7	15.4	279.5	10	0.8	
T	2018-04-30 09:39:36	-21.231438333	55.659060000	2281.5	15.6	277.3	10	0.8	
T	2018-04-30 09:39:37	-21.231435000	55.659016667	2281.4	15.9	274.8	10	0.8	
T	2018-04-30 09:39:38	-21.231431667	55.658973333	2281.3	16.2	274.6	10	0.8	
T	2018-04-30 09:39:39	-21.231428333	55.658930000	2281.1	16.6	273.8	10	0.8	
T	2018-04-30 09:39:40	-21.231425000	55.658883333	2281.0	17.1	273.7	10	0.8	
T	2018-04-30 09:39:41	-21.231423333	55.658836667	2280.8	17.3	273.3	10	0.8	
T	2018-04-30 09:39:42	-21.231421667	55.658790000	2280.7	17.2	272.2	10	0.8	
T	2018-04-30 09:39:43	-21.231421667	55.658746667	2280.5	15.8	269.8	10	0.8	
T	2018-04-30 09:39:44	-21.231421667	55.658705000	2280.4	14.8	268.6	10	0.8	
T	2018-04-30 09:39:45	-21.231423333	55.658665000	2280.3	14.7	267.5	10	0.8	
T	2018-04-30 09:39:46	-21.231425000	55.658625000	2280.2	15.0	269.4	10	0.8	
T	2018-04-30 09:39:47	-21.231425000	55.658583333	2280.1	15.2	268.3	10	0.8	
T	2018-04-30 09:39:48	-21.231426667	55.658543333	2280.1	14.2	267.9	10	0.8	
T	2018-04-30 09:39:49	-21.231426667	55.658508333	2280.1	12.3	269.8	10	0.8	
T	2018-04-30 09:39:50	-21.231426667	55.658475000	2280.0	12.3	274.4	10	0.8	
T	2018-04-30 09:39:51	-21.231423333	55.658441667	2280.0	13.0	276.9	10	0.8	
T	2018-04-30 09:39:52	-21.231418333	55.658405000	2279.9	14.2	279.6	10	0.8	
T	2018-04-30 09:39:53	-21.231411667	55.658366667	2279.9	14.9	282.9	10	0.8	
T	2018-04-30 09:39:54	-21.231403333	55.658326667	2279.8	14.6	283.7	10	0.8	
T	2018-04-30 09:39:55	-21.231396667	55.658290000	2279.8	14.1	279.6	10	0.8	
T	2018-04-30 09:39:56	-21.231393333	55.658253333	2279.7	13.3	270.4	10	0.8	
T	2018-04-30 09:39:57	-21.231395000	55.658218333	2279.6	12.5	265.7	10	0.8	
T	2018-04-30 09:39:58	-21.231396667	55.658185000	2279.5	12.0	266.9	10	0.8	
T	2018-04-30 09:39:59	-21.231398333	55.658151667	2279.5	12.6	270.1	10	0.8	
T	2018-04-30 09:40:00	-21.231396667	55.658115000	2279.4	14.0	272.2	9	1.0	
T	2018-04-30 09:40:01	-21.231395000	55.658076667	2279.3	15.4	277.0	10	0.8	
T	2018-04-30 09:40:02	-21.231388333	55.658033333	2279.3	16.3	279.0	10	0.8	
T	2018-04-30 09:40:03	-21.231381667	55.657990000	2279.2	17.0	279.4	10	0.8	
T	2018-04-30 09:40:04	-21.231375000	55.657943333	2279.1	18.0	279.7	10	0.8	
T	2018-04-30 09:40:05	-21.231368333	55.657893333	2279.1	18.7	278.3	10	0.8	
T	2018-04-30 09:40:06	-21.231361667	55.657843333	2279.1	18.8	276.9	10	0.8	
T	2018-04-30 09:40:07	-21.231356667	55.657795000	2279.0	17.4	276.4	10	0.8	
T	2018-04-30 09:40:08	-21.231351667	55.657750000	2279.0	15.8	276.3	10	0.8	
T	2018-04-30 09:40:09	-21.231346667	55.657708333	2279.0	15.1	276.2	10	0.8	
T	2018-04-30 09:40:10	-21.231343333	55.657668333	2278.9	14.9	276.0	10	0.8	
T	2018-04-30 09:40:11	-21.231340000	55.657628333	2278.9	15.0	275.6	10	0.8	
T	2018-04-30 09:40:12	-21.231336667	55.657586667	2278.8	15.2	275.0	10	0.8	
T	2018-04-30 09:40:13	-21.231333333	55.657545000	2278.8	15.7	275.4	10	0.8	
T	2018-04-30 09:40:14	-21.231328333	55.657501667	2278.8	16.3	275.3	10	0.8	
T	2018-04-30 09:40:15	-21.231325000	55.657456667	2278.7	16.9	275.6	10	0.8	
T	2018-04-30 09:40:16	-21.231321667	55.657411667	2278.7	16.4	275.8	10	0.8	
T	2018-04-30 09:40:17	-21.231316667	55.657368333	2278.8	16.0	276.3	10	0.8	
T	2018-04-30 09:40:18	-21.231311667	55.657326667	2278.8	15.8	276.8	10	0.8	
T	2018-04-30 09:40:19	-21.231306667	55.657283333	2278.8	15.6	276.6	10	0.8	
T	2018-04-30 09:40:20	-21.231303333	55.657241667	2278.8	15.4	276.8	10	0.8	
T	2018-04-30 09:40:21	-21.231298333	55.657201667	2278.8	14.6	276.8	10	0.8	
T	2018-04-30 09:40:22	-21.231295000	55.657163333	2278.8	14.1	276.6	10	0.8	
T	2018-04-30 09:40:23	-21.231290000	55.657126667	2278.8	13.1	277.5	10	0.8	
T	2018-04-30 09:40:24	-21.231286667	55.657095000	2278.7	11.4	276.9	10	0.8	
T	2018-04-30 09:40:25	-21.231283333	55.657065000	2278.8	10.0	275.9	10	0.8	
T	2018-04-30 09:40:26	-21.231281667	55.657038333	2278.8	10.3	275.5	10	0.8	
T	2018-04-30 09:40:27	-21.231278333	55.657008333	2278.8	11.1	273.6	10	0.8	
T	2018-04-30 09:40:28	-21.231276667	55.656978333	2278.8	11.2	272.8	10	0.8	
T	2018-04-30 09:40:29	-21.231275000	55.656950000	2278.8	10.2	274.0	10	0.8	
T	2018-04-30 09:40:30	-21.231275000	55.656925000	2278.8	8.9	273.3	10	0.8	
T	2018-04-30 09:40:31	-21.231273333	55.656901667	2278.8	8.4	276.0	10	0.8	
T	2018-04-30 09:40:32	-21.231271667	55.656878333	2278.8	8.5	274.2	10	0.8	
T	2018-04-30 09:40:33	-21.231270000	55.656853333	2278.8	9.8	273.7	10	0.8	
T	2018-04-30 09:40:34	-21.231268333	55.656825000	2278.7	11.0	274.6	9	1.0	
T	2018-04-30 09:40:35	-21.231265000	55.656795000	2278.7	11.7	274.7	10	0.8	
T	2018-04-30 09:40:36	-21.231263333	55.656763333	2278.8	12.2	275.8	10	0.8	
T	2018-04-30 09:40:37	-21.231260000	55.656731667	2278.8	11.2	275.8	10	0.8	
T	2018-04-30 09:40:38	-21.231256667	55.656703333	2278.9	9.7	275.5	10	0.8	
T	2018-04-30 09:40:39	-21.231255000	55.656676667	2278.9	9.8	275.4	10	0.8	
T	2018-04-30 09:40:40	-21.231251667	55.656648333	2278.9	10.9	276.2	10	0.8	
T	2018-04-30 09:40:41	-21.231250000	55.656620000	2278.9	10.9	275.6	10	0.8	
T	2018-04-30 09:40:42	-21.231246667	55.656591667	2278.9	10.0	277.1	10	0.8	
T	2018-04-30 09:40:43	-21.231245000	55.656566667	2278.9	8.4	275.4	10	0.8	
T	2018-04-30 09:40:44	-21.231243333	55.656545000	2278.8	7.7	274.8	10	0.8	
T	2018-04-30 09:40:45	-21.231241667	55.656523333	2278.8	8.1	273.2	10	0.8	
T	2018-04-30 09:40:46	-21.231241667	55.656500000	2278.8	9.1	272.4	10	0.8	
T	2018-04-30 09:40:47	-21.231240000	55.656473333	2278.8	10.2	272.4	10	0.8	
T	2018-04-30 09:40:48	-21.231238333	55.656446667	2278.8	10.3	273.9	10	0.8	
T	2018-04-30 09:40:49	-21.231236667	55.656420000	2278.8	8.8	275.6	10	0.8	
T	2018-04-30 09:40:50	-21.231235000	55.656398333	2278.8	7.5	277.6	10	0.8	
T	2018-04-30 09:40:51	-21.231233333	55.656378333	2278.8	7.1	276.0	10	0.8	
T	2018-04-30 09:40:52	-21.231231667	55.656360000	2278.8	6.8	279.4	10	0.8	
T	2018-04-30 09:40:53	-21.231228333	55.656343333	2278.8	6.1	275.3	10	0.8	
T	2018-04-30 09:40:54	-21.231228333	55.656326667	2278.8	5.8	277.4	10	0.8	
T	2018-04-30 09:40:55	-21.231226667	55.656311667	2278.7	5.7	275.9	10	0.8	
T	2018-04-30 09:40:56	-21.231225000	55.656295000	2278.7	7.4	274.4	10	0.8	
T	2018-04-30 09:40:57	-21.231223333	55.656273333	2278.7	7.8	276.5	10	0.8	
T	2018-04-30 09:40:58	-21.231221667	55.656253333	2278.7	7.6	274.4	10	0.8	
T	2018-04-30 09:40:59	-21.231220000	55.656230000	2278.7	9.2	275.5	10	0.8	
T	2018-04-30 09:41:00	-21.231218333	55.656203333	2278.7	11.2	274.1	10	0.8	
T	2018-04-30 09:41:01	-21.231216667	55.656170000	2278.7	12.3	275.0	10	0.8	
T	2018-04-30 09:41:02	-21.231213333	55.656136667	2278.6	12.4	275.8	10	0.8	
T	2018-04-30 09:41:03	-21.231210000	55.656106667	2278.6	11.0	276.6	10	0.8	
T	2018-04-30 09:41:04	-21.231206667	55.656076667	2278.7	10.7	277.2	10	0.8	
T	2018-04-30 09:41:05	-21.231205000	55.656048333	2278.6	10.3	275.6	10	0.8	
T	2018-04-30 09:41:06	-21.231201667	55.656021667	2278.6	9.2	274.6	10	0.8	
T	2018-04-30 09:41:07	-21.231200000	55.655996667	2278.6	9.3	274.8	10	0.8	
T	2018-04-30 09:41:08	-21.231198333	55.655971667	2278.6	9.7	274.2	10	0.8	
T	2018-04-30 09:41:09	-21.231198333	55.655945000	2278.5	10.3	274.1	10	0.8	
T	2018-04-30 09:41:10	-21.231195000	55.655916667	2278.5	10.7	274.4	10	0.8	
T	2018-04-30 09:41:11	-21.231193333	55.655886667	2278.5	11.1	274.6	10	0.8	
T	2018-04-30 09:41:12	-21.231191667	55.655855000	2278.6	11.6	274.8	10	0.8	
T	2018-04-30 09:41:13	-21.231188333	55.655823333	2278.5	12.0	275.4	10	0.8	
T	2018-04-30 09:41:14	-21.231186667	55.655791667	2278.6	12.4	275.6	10	0.8	
T	2018-04-30 09:41:15	-21.231183333	55.655756667	2278.5	12.5	276.1	10	0.8	
T	2018-04-30 09:41:16	-21.231180000	55.655723333	2278.4	12.6	275.0	10	0.8	
T	2018-04-30 09:41:17	-21.231178333	55.655690000	2278.4	12.7	274.4	10	0.8	
T	2018-04-30 09:41:18	-21.231175000	55.655655000	2278.4	12.6	273.3	10	0.8	
T	2018-04-30 09:41:19	-21.231173333	55.655621667	2278.3	12.3	274.5	10	0.8	
T	2018-04-30 09:41:20	-21.231171667	55.655590000	2278.4	10.6	274.0	10	0.8	
T	2018-04-30 09:41:21	-21.231170000	55.655563333	2278.4	9.3	274.6	10	0.8	
T	2018-04-30 09:41:22	-21.231168333	55.655538333	2278.4	8.8	275.1	10	0.8	
T	2018-04-30 09:41:23	-21.231166667	55.655515000	2278.4	8.8	275.2	10	0.8	
T	2018-04-30 09:41:24	-21.231163333	55.655490000	2278.4	9.3	276.3	10	0.8	
T	2018-04-30 09:41:25	-21.231161667	55.655466667	2278.4	8.7	276.2	10	0.8	
T	2018-04-30 09:41:26	-21.231160000	55.655445000	2278.4	7.5	276.4	10	0.8	
T	2018-04-30 09:41:27	-21.231158333	55.655423333	2278.4	7.8	275.5	10	0.8	
T	2018-04-30 09:41:28	-21.231155000	55.655400000	2278.4	9.1	275.6	10	0.8	
T	2018-04-30 09:41:29	-21.231153333	55.655375000	2278.5	10.4	274.8	10	0.8	
T	2018-04-30 09:41:30	-21.231151667	55.655345000	2278.5	11.0	274.3	10	0.8	
T	2018-04-30 09:41:31	-21.231150000	55.655315000	2278.6	10.7	274.2	10	0.8	
T	2018-04-30 09:41:32	-21.231146667	55.655286667	2278.6	10.5	274.5	10	0.8	
T	2018-04-30 09:41:33	-21.231145000	55.655258333	2278.7	10.0	274.5	10	0.8	
T	2018-04-30 09:41:34	-21.231143333	55.655235000	2278.7	8.3	275.2	10	0.8	
T	2018-04-30 09:41:35	-21.231141667	55.655213333	2279.0	7.4	275.2	10	0.8	
T	2018-04-30 09:41:36	-21.231138333	55.655191667	2279.2	7.6	275.8	10	0.8	
T	2018-04-30 09:41:37	-21.231136667	55.655170000	2279.4	8.8	276.4	10	0.8	
T	2018-04-30 09:41:38	-21.231133333	55.655145000	2279.6	9.4	276.4	10	0.8	
T	2018-04-30 09:41:39	-21.231131667	55.655120000	2279.5	9.8	275.9	10	0.8	
T	2018-04-30 09:41:40	-21.231128333	55.655091667	2279.5	10.3	275.8	10	0.8	
T	2018-04-30 09:41:41	-21.231126667	55.655063333	2279.4	10.4	274.7	10	0.8	
T	2018-04-30 09:41:42	-21.231125000	55.655035000	2279.4	10.8	274.2	10	0.8	
T	2018-04-30 09:41:43	-21.231123333	55.655005000	2279.4	12.0	273.7	10	0.8	
T	2018-04-30 09:41:44	-21.231121667	55.654970000	2279.3	13.4	270.7	10	0.8	
T	2018-04-30 09:41:45	-21.231121667	55.654931667	2279.2	14.4	271.3	10	0.8	
T	2018-04-30 09:41:46	-21.231121667	55.654893333	2279.1	14.4	271.5	10	0.8	
T	2018-04-30 09:41:47	-21.231120000	55.654853333	2279.0	14.4	272.6	10	0.8	
T	2018-04-30 09:41:48	-21.231118333	55.654815000	2279.0	14.1	273.8	10	0.8	
T	2018-04-30 09:41:49	-21.231116667	55.654778333	2279.0	13.7	277.0	10	0.8	
T	2018-04-30 09:41:50	-21.231111667	55.654741667	2279.0	13.3	277.6	10	0.8	
T	2018-04-30 09:41:51	-21.231108333	55.654706667	2278.9	12.3	278.2	10	0.8	
T	2018-04-30 09:41:52	-21.231105000	55.654675000	2279.0	11.5	276.7	10	0.8	
T	2018-04-30 09:41:53	-21.231101667	55.654646667	2278.9	10.1	274.7	10	0.8	
T	2018-04-30 09:41:54	-21.231100000	55.654620000	2278.9	9.0	275.9	10	0.8	
T	2018-04-30 09:41:55	-21.231096667	55.654596667	2278.8	8.5	279.1	10	0.8	
T	2018-04-30 09:41:56	-21.231095000	55.654575000	2278.8	8.4	277.7	10	0.8	
T	2018-04-30 09:41:57	-21.231091667	55.654551667	2278.8	8.9	278.2	10	0.8	
